# author : HAWKI_new package
# source : Finger et al. 2008 Proc. SPIE 7021
# date_created  : 2026-04-03
# date_modified : 2026-04-03
# type : detector:quantum_efficiency
# action : transmission
# status : development
# description : Hawaii-2RG HgCdTe detector quantum efficiency curve
# wavelength_unit : um
wavelength  transmission
0.70        0.00
0.76        0.02
0.82        0.15
0.88        0.40
0.92        0.55
0.96        0.65
1.00        0.72
1.05        0.78
1.10        0.82
1.20        0.85
1.30        0.87
1.40        0.88
1.50        0.88
1.60        0.88
1.70        0.87
1.80        0.86
1.90        0.85
2.00        0.84
2.10        0.82
2.20        0.80
2.30        0.75
2.40        0.60
2.45        0.40
2.50        0.15
2.55        0.02
2.60        0.00
