# Trace file for OSIRIS LSS R2500R mode
#
 wavelength               xi                        x                         y
# um                       arcsec                    mm                        mm
5.556196850295144207e-01 -2.540000000000000000e+02 -3.000000000000000000e+01 -3.071999999999999886e+01
5.659197686553554263e-01 -2.540000000000000000e+02 -3.000000000000000000e+01 -2.748631578947368226e+01
5.763188466857099845e-01 -2.540000000000000000e+02 -3.000000000000000000e+01 -2.425263157894736921e+01
5.868169191205782065e-01 -2.540000000000000000e+02 -3.000000000000000000e+01 -2.101894736842105260e+01
5.974139859599603142e-01 -2.540000000000000000e+02 -3.000000000000000000e+01 -1.778526315789473600e+01
6.081100472038559746e-01 -2.540000000000000000e+02 -3.000000000000000000e+01 -1.455157894736842117e+01
6.189051028522652986e-01 -2.540000000000000000e+02 -3.000000000000000000e+01 -1.131789473684210634e+01
6.297991529051882864e-01 -2.540000000000000000e+02 -3.000000000000000000e+01 -8.084210526315789735e+00
6.407921973626251599e-01 -2.540000000000000000e+02 -3.000000000000000000e+01 -4.850526315789474907e+00
6.518842362245754751e-01 -2.540000000000000000e+02 -3.000000000000000000e+01 -1.616842105263159413e+00
6.630752694910396761e-01 -2.540000000000000000e+02 -3.000000000000000000e+01 1.616842105263156082e+00
6.743652971620174297e-01 -2.540000000000000000e+02 -3.000000000000000000e+01 4.850526315789474907e+00
6.857543192375088470e-01 -2.540000000000000000e+02 -3.000000000000000000e+01 8.084210526315786183e+00
6.972423357175139280e-01 -2.540000000000000000e+02 -3.000000000000000000e+01 1.131789473684209923e+01
7.088293466020328948e-01 -2.540000000000000000e+02 -3.000000000000000000e+01 1.455157894736841762e+01
7.205153518910654142e-01 -2.540000000000000000e+02 -3.000000000000000000e+01 1.778526315789473600e+01
7.323003515846115974e-01 -2.540000000000000000e+02 -3.000000000000000000e+01 2.101894736842104905e+01
7.441843456826714442e-01 -2.540000000000000000e+02 -3.000000000000000000e+01 2.425263157894736210e+01
7.561673341852450658e-01 -2.540000000000000000e+02 -3.000000000000000000e+01 2.748631578947367871e+01
7.682493170923322401e-01 -2.540000000000000000e+02 -3.000000000000000000e+01 3.071999999999999886e+01
5.551133435555003492e-01 -2.272631578947368496e+02 -2.684210526315789380e+01 -3.071999999999999886e+01
5.654085360529514936e-01 -2.272631578947368496e+02 -2.684210526315789380e+01 -2.748631578947368226e+01
5.758027229549163017e-01 -2.272631578947368496e+02 -2.684210526315789380e+01 -2.425263157894736921e+01
5.862959042613946625e-01 -2.272631578947368496e+02 -2.684210526315789380e+01 -2.101894736842105260e+01
5.968880799723867980e-01 -2.272631578947368496e+02 -2.684210526315789380e+01 -1.778526315789473600e+01
6.075792500878925972e-01 -2.272631578947368496e+02 -2.684210526315789380e+01 -1.455157894736842117e+01
6.183694146079121712e-01 -2.272631578947368496e+02 -2.684210526315789380e+01 -1.131789473684210634e+01
6.292585735324454088e-01 -2.272631578947368496e+02 -2.684210526315789380e+01 -8.084210526315789735e+00
6.402467268614921991e-01 -2.272631578947368496e+02 -2.684210526315789380e+01 -4.850526315789474907e+00
6.513338745950528752e-01 -2.272631578947368496e+02 -2.684210526315789380e+01 -1.616842105263159413e+00
6.625200167331271039e-01 -2.272631578947368496e+02 -2.684210526315789380e+01 1.616842105263156082e+00
6.738051532757149964e-01 -2.272631578947368496e+02 -2.684210526315789380e+01 4.850526315789474907e+00
6.851892842228165525e-01 -2.272631578947368496e+02 -2.684210526315789380e+01 8.084210526315786183e+00
6.966724095744318834e-01 -2.272631578947368496e+02 -2.684210526315789380e+01 1.131789473684209923e+01
7.082545293305608780e-01 -2.272631578947368496e+02 -2.684210526315789380e+01 1.455157894736841762e+01
7.199356434912035363e-01 -2.272631578947368496e+02 -2.684210526315789380e+01 1.778526315789473600e+01
7.317157520563598583e-01 -2.272631578947368496e+02 -2.684210526315789380e+01 2.101894736842104905e+01
7.435948550260298440e-01 -2.272631578947368496e+02 -2.684210526315789380e+01 2.425263157894736210e+01
7.555729524002136044e-01 -2.272631578947368496e+02 -2.684210526315789380e+01 2.748631578947367871e+01
7.676500441789110285e-01 -2.272631578947368496e+02 -2.684210526315789380e+01 3.071999999999999886e+01
5.546759323631466065e-01 -2.005263157894736992e+02 -2.368421052631579116e+01 -3.071999999999999886e+01
5.649668977004383974e-01 -2.005263157894736992e+02 -2.368421052631579116e+01 -2.748631578947368226e+01
5.753568574422438520e-01 -2.005263157894736992e+02 -2.368421052631579116e+01 -2.425263157894736921e+01
5.858458115885629702e-01 -2.005263157894736992e+02 -2.368421052631579116e+01 -2.101894736842105260e+01
5.964337601393958632e-01 -2.005263157894736992e+02 -2.368421052631579116e+01 -1.778526315789473600e+01
6.071207030947424199e-01 -2.005263157894736992e+02 -2.368421052631579116e+01 -1.455157894736842117e+01
6.179066404546025293e-01 -2.005263157894736992e+02 -2.368421052631579116e+01 -1.131789473684210634e+01
6.287915722189764134e-01 -2.005263157894736992e+02 -2.368421052631579116e+01 -8.084210526315789735e+00
6.397754983878640722e-01 -2.005263157894736992e+02 -2.368421052631579116e+01 -4.850526315789474907e+00
