# Trace file for OSIRIS LSS R1000B mode
#
 wavelength               xi                        x                         y
# um                       arcsec                    mm                        mm
3.550641862390228609e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 -3.071999999999999886e+01
3.730528316232115671e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 -2.748631578947368226e+01
3.915517553349259772e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 -2.425263157894736921e+01
4.105609573741662022e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 -2.101894736842105260e+01
4.300804377409321311e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 -1.778526315789473600e+01
4.501101964352238749e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 -1.455157894736842117e+01
4.706502334570413226e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 -1.131789473684210634e+01
4.917005488063845853e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 -8.084210526315789735e+00
5.132611424832536073e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 -4.850526315789474907e+00
5.353320144876483333e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 -1.616842105263159413e+00
5.579131648195689852e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 1.616842105263156082e+00
5.810045934790152300e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 4.850526315789474907e+00
6.046063004659871787e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 8.084210526315786183e+00
6.287182857804850533e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 1.131789473684209923e+01
6.533405494225086318e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 1.455157894736841762e+01
6.784730913920580253e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 1.778526315789473600e+01
7.041159116891330116e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 2.101894736842104905e+01
7.302690103137339239e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 2.425263157894736210e+01
7.569323872658605401e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 2.748631578947367871e+01
7.841060425455130822e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 3.071999999999999886e+01
3.547679698606675536e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 -3.071999999999999886e+01
3.727480896245217723e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 -2.748631578947368226e+01
3.912384877159017504e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 -2.425263157894736921e+01
4.102391641348074880e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 -2.101894736842105260e+01
4.297501188812390405e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 -1.778526315789473600e+01
4.497713519551962413e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 -1.455157894736842117e+01
4.703028633566792571e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 -1.131789473684210634e+01
4.913446530856880878e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 -8.084210526315789735e+00
5.128967211422226224e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 -4.850526315789474907e+00
5.349590675262828610e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 -1.616842105263159413e+00
5.575316922378690254e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 1.616842105263156082e+00
5.806145952769807828e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 4.850526315789474907e+00
6.042077766436184660e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 8.084210526315786183e+00
6.283112363377818532e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 1.131789473684209923e+01
6.529249743594709443e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 1.455157894736841762e+01
6.780489907086858503e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 1.778526315789473600e+01
7.036832853854264602e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 2.101894736842104905e+01
7.298278583896928851e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 2.425263157894736210e+01
7.564827097214850138e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 2.748631578947367871e+01
7.836478393808030685e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 3.071999999999999886e+01
3.545440642211378779e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 -3.071999999999999886e+01
3.725177368705786529e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 -2.748631578947368226e+01
3.910016878475451874e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 -2.425263157894736921e+01
4.099959171520374257e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 -2.101894736842105260e+01
4.295004247840555900e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 -1.778526315789473600e+01
4.495152107435992916e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 -1.455157894736842117e+01
4.700402750306689192e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 -1.131789473684210634e+01
4.910756176452643063e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 -8.084210526315789735e+00
5.126212385873853972e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 -4.850526315789474907e+00
5.346771378570323030e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 -1.616842105263159413e+00
5.572433154542049127e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 1.616842105263156082e+00
5.803197713789033374e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 4.850526315789474907e+00
6.039065056311274660e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 8.084210526315786183e+00
6.280035182108774094e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 1.131789473684209923e+01
6.526108091181530568e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 1.455157894736841762e+01
6.777283783529545191e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 1.778526315789473600e+01
7.033562259152816853e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 2.101894736842104905e+01
7.294943518051346665e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 2.425263157894736210e+01
7.561427560225133515e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 2.748631578947367871e+01
7.833014385674178515e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 3.071999999999999886e+01
3.543923905377494021e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 -3.071999999999999886e+01
3.723616945786977772e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 -2.748631578947368226e+01
3.908412769471718007e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 -2.425263157894736921e+01
4.098311376431716946e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 -2.101894736842105260e+01
4.293312766666972924e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 -1.778526315789473600e+01
4.493416940177486496e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 -1.455157894736842117e+01
4.698623896963258773e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 -1.131789473684210634e+01
4.908933637024287533e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 -8.084210526315789735e+00
5.124346160360574443e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 -4.850526315789474907e+00
5.344861466972118391e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 -1.616842105263159413e+00
5.570479556858920489e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 1.616842105263156082e+00
5.801200430020979626e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 4.850526315789474907e+00
6.037024086458296912e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 8.084210526315786183e+00
6.277950526170871237e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 1.131789473684209923e+01
6.523979749158703711e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 1.455157894736841762e+01
6.775111755421794335e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 1.778526315789473600e+01
7.031346544960140887e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 2.101894736842104905e+01
7.292684117773746699e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 2.425263157894736210e+01
7.559124473862609550e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 2.748631578947367871e+01
7.830667613226729440e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 3.071999999999999886e+01
3.543128954268204289e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 -3.071999999999999886e+01
3.722799093651973368e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 -2.748631578947368226e+01
3.907572016310999485e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 -2.425263157894736921e+01
4.097447722245283752e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 -2.101894736842105260e+01
4.292426211454825613e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 -1.778526315789473600e+01
4.492507483939625068e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 -1.455157894736842117e+01
4.697691539699682117e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 -1.131789473684210634e+01
4.907978378734997316e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 -8.084210526315789735e+00
5.123368001045569553e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 -4.850526315789474907e+00
5.343860406631398829e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 -1.616842105263159413e+00
5.569455595492486255e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 1.616842105263156082e+00
5.800153567628831830e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 4.850526315789474907e+00
6.035954323040433334e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 8.084210526315786183e+00
6.276857861727294097e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 1.131789473684209923e+01
6.522864183689411899e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 1.455157894736841762e+01
6.773973288926787850e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 1.778526315789473600e+01
7.030185177439419730e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 2.101894736842104905e+01
7.291499849227310870e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 2.425263157894736210e+01
7.557917304290460159e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 2.748631578947367871e+01
7.829437542628865376e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 3.071999999999999886e+01
3.543055509036718287e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 -3.071999999999999886e+01
3.722723532453983131e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 -2.748631578947368226e+01
3.907494339146505014e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 -2.425263157894736921e+01
4.097367929114284490e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 -2.101894736842105260e+01
4.292344302357322117e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 -1.778526315789473600e+01
4.492423458875616227e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 -1.455157894736842117e+01
4.697605398669169041e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 -1.131789473684210634e+01
4.907890121737978895e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 -8.084210526315789735e+00
5.123277628082046897e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 -4.850526315789474907e+00
5.343767917701373049e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 -1.616842105263159413e+00
5.569360990595956240e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 1.616842105263156082e+00
5.800056846765797580e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 4.850526315789474907e+00
6.035855486210894849e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 8.084210526315786183e+00
6.276756908931250267e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 1.131789473684209923e+01
6.522761114926863835e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 1.455157894736841762e+01
6.773868104197736661e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 1.778526315789473600e+01
7.030077876743863197e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 2.101894736842104905e+01
7.291390432565250102e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 2.425263157894736210e+01
7.557805771661894045e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 2.748631578947367871e+01
7.829323894033796138e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 3.071999999999999886e+01
3.543703543826270952e-01 1.336842105263155567e+01 1.578947368421049768e+00 -3.071999999999999886e+01
3.723390236336241443e-01 1.336842105263155567e+01 1.578947368421049768e+00 -2.748631578947368226e+01
3.908179712121468974e-01 1.336842105263155567e+01 1.578947368421049768e+00 -2.425263157894736921e+01
4.098071971181954098e-01 1.336842105263155567e+01 1.578947368421049768e+00 -2.101894736842105260e+01
4.293067013517697927e-01 1.336842105263155567e+01 1.578947368421049768e+00 -1.778526315789473600e+01
4.493164839128698240e-01 1.336842105263155567e+01 1.578947368421049768e+00 -1.455157894736842117e+01
4.698365448014956702e-01 1.336842105263155567e+01 1.578947368421049768e+00 -1.131789473684210634e+01
4.908668840176472759e-01 1.336842105263155567e+01 1.578947368421049768e+00 -8.084210526315789735e+00
5.124075015613245299e-01 1.336842105263155567e+01 1.578947368421049768e+00 -4.850526315789474907e+00
5.344583974325276543e-01 1.336842105263155567e+01 1.578947368421049768e+00 -1.616842105263159413e+00
5.570195716312565937e-01 1.336842105263155567e+01 1.578947368421049768e+00 1.616842105263156082e+00
5.800910241575111259e-01 1.336842105263155567e+01 1.578947368421049768e+00 4.850526315789474907e+00
6.036727550112915841e-01 1.336842105263155567e+01 1.578947368421049768e+00 8.084210526315786183e+00
6.277647641925977462e-01 1.336842105263155567e+01 1.578947368421049768e+00 1.131789473684209923e+01
6.523670517014296122e-01 1.336842105263155567e+01 1.578947368421049768e+00 1.455157894736841762e+01
6.774796175377872931e-01 1.336842105263155567e+01 1.578947368421049768e+00 1.778526315789473600e+01
7.031024617016706779e-01 1.336842105263155567e+01 1.578947368421049768e+00 2.101894736842104905e+01
7.292355841930799887e-01 1.336842105263155567e+01 1.578947368421049768e+00 2.425263157894736210e+01
7.558789850120148923e-01 1.336842105263155567e+01 1.578947368421049768e+00 2.748631578947367871e+01
7.830326641584756109e-01 1.336842105263155567e+01 1.578947368421049768e+00 3.071999999999999886e+01
3.545073286770124010e-01 4.010526315789472562e+01 4.736842105263155744e+00 -3.071999999999999886e+01
3.724799433432010032e-01 4.010526315789472562e+01 4.736842105263155744e+00 -2.748631578947368226e+01
3.909628363369153092e-01 4.010526315789472562e+01 4.736842105263155744e+00 -2.425263157894736921e+01
4.099560076581554302e-01 4.010526315789472562e+01 4.736842105263155744e+00 -2.101894736842105260e+01
4.294594573069213106e-01 4.010526315789472562e+01 4.736842105263155744e+00 -1.778526315789473600e+01
4.494731852832128394e-01 4.010526315789472562e+01 4.736842105263155744e+00 -1.455157894736842117e+01
4.699971915870302941e-01 4.010526315789472562e+01 4.736842105263155744e+00 -1.131789473684210634e+01
4.910314762183734527e-01 4.010526315789472562e+01 4.736842105263155744e+00 -8.084210526315789735e+00
5.125760391772422597e-01 4.010526315789472562e+01 4.736842105263155744e+00 -4.850526315789474907e+00
5.346308804636370482e-01 4.010526315789472562e+01 4.736842105263155744e+00 -1.616842105263159413e+00
5.571960000775574295e-01 4.010526315789472562e+01 4.736842105263155744e+00 1.616842105263156082e+00
5.802713980190037368e-01 4.010526315789472562e+01 4.736842105263155744e+00 4.850526315789474907e+00
6.038570742879755260e-01 4.010526315789472562e+01 4.736842105263155744e+00 8.084210526315786183e+00
6.279530288844732411e-01 4.010526315789472562e+01 4.736842105263155744e+00 1.131789473684209923e+01
6.525592618084967711e-01 4.010526315789472562e+01 4.736842105263155744e+00 1.455157894736841762e+01
6.776757730600461160e-01 4.010526315789472562e+01 4.736842105263155744e+00 1.778526315789473600e+01
7.033025626391210539e-01 4.010526315789472562e+01 4.736842105263155744e+00 2.101894736842104905e+01
7.294396305457218066e-01 4.010526315789472562e+01 4.736842105263155744e+00 2.425263157894736210e+01
7.560869767798483743e-01 4.010526315789472562e+01 4.736842105263155744e+00 2.748631578947367871e+01
7.832446013415007569e-01 4.010526315789472562e+01 4.736842105263155744e+00 3.071999999999999886e+01
3.547165219991564866e-01 6.684210526315789025e+01 7.894736842105261942e+00 -3.071999999999999886e+01
3.726951605864576300e-01 6.684210526315789025e+01 7.894736842105261942e+00 -2.748631578947368226e+01
3.911840775012845328e-01 6.684210526315789025e+01 7.894736842105261942e+00 -2.425263157894736921e+01
4.101832727436371950e-01 6.684210526315789025e+01 7.894736842105261942e+00 -2.101894736842105260e+01
4.296927463135156722e-01 6.684210526315789025e+01 7.894736842105261942e+00 -1.778526315789473600e+01
4.497124982109197977e-01 6.684210526315789025e+01 7.894736842105261942e+00 -1.455157894736842117e+01
4.702425284358498492e-01 6.684210526315789025e+01 7.894736842105261942e+00 -1.131789473684210634e+01
4.912828369883054935e-01 6.684210526315789025e+01 7.894736842105261942e+00 -8.084210526315789735e+00
5.128334238682870083e-01 6.684210526315789025e+01 7.894736842105261942e+00 -4.850526315789474907e+00
5.348942890757942825e-01 6.684210526315789025e+01 7.894736842105261942e+00 -1.616842105263159413e+00
5.574654326108271496e-01 6.684210526315789025e+01 7.894736842105261942e+00 1.616842105263156082e+00
5.805468544733860536e-01 6.684210526315789025e+01 7.894736842105261942e+00 4.850526315789474907e+00
6.041385546634705506e-01 6.684210526315789025e+01 7.894736842105261942e+00 8.084210526315786183e+00
6.282405331810807514e-01 6.684210526315789025e+01 7.894736842105261942e+00 1.131789473684209923e+01
6.528527900262169892e-01 6.684210526315789025e+01 7.894736842105261942e+00 1.455157894736841762e+01
6.779753251988787088e-01 6.684210526315789025e+01 7.894736842105261942e+00 1.778526315789473600e+01
7.036081386990663544e-01 6.684210526315789025e+01 7.894736842105261942e+00 2.101894736842104905e+01
7.297512305267795929e-01 6.684210526315789025e+01 7.894736842105261942e+00 2.425263157894736210e+01
7.564046006820187573e-01 6.684210526315789025e+01 7.894736842105261942e+00 2.748631578947367871e+01
7.835682491647836256e-01 6.684210526315789025e+01 7.894736842105261942e+00 3.071999999999999886e+01
3.549980079603908822e-01 9.357894736842105488e+01 1.105263157894736814e+01 -3.071999999999999886e+01
3.729847489747255551e-01 9.357894736842105488e+01 1.105263157894736814e+01 -2.748631578947368226e+01
3.914817683165860984e-01 9.357894736842105488e+01 1.105263157894736814e+01 -2.425263157894736921e+01
4.104890659859723456e-01 9.357894736842105488e+01 1.105263157894736814e+01 -2.101894736842105260e+01
4.300066419828843522e-01 9.357894736842105488e+01 1.105263157894736814e+01 -1.778526315789473600e+01
4.500344963073220628e-01 9.357894736842105488e+01 1.105263157894736814e+01 -1.455157894736842117e+01
4.705726289592855327e-01 9.357894736842105488e+01 1.105263157894736814e+01 -1.131789473684210634e+01
4.916210399387748176e-01 9.357894736842105488e+01 1.105263157894736814e+01 -8.084210526315789735e+00
5.131797292457899173e-01 9.357894736842105488e+01 1.105263157894736814e+01 -4.850526315789474907e+00
5.352486968803307210e-01 9.357894736842105488e+01 1.105263157894736814e+01 -1.616842105263159413e+00
5.578279428423973396e-01 9.357894736842105488e+01 1.105263157894736814e+01 1.616842105263156082e+00
5.809174671319897731e-01 9.357894736842105488e+01 1.105263157894736814e+01 4.850526315789474907e+00
6.045172697491076885e-01 9.357894736842105488e+01 1.105263157894736814e+01 8.084210526315786183e+00
6.286273506937515299e-01 9.357894736842105488e+01 1.105263157894736814e+01 1.131789473684209923e+01
6.532477099659211861e-01 9.357894736842105488e+01 1.105263157894736814e+01 1.455157894736841762e+01
6.783783475656166573e-01 9.357894736842105488e+01 1.105263157894736814e+01 1.778526315789473600e+01
