# Trace file for OSIRIS LSS R2500I mode
#
 wavelength               xi                        x                         y
# um                       arcsec                    mm                        mm
7.288918374565923619e-01 -2.005263157894736992e+02 -2.368421052631579116e+01 -3.071999999999999886e+01
7.429084749235020935e-01 -2.005263157894736992e+02 -2.368421052631579116e+01 -2.748631578947368226e+01
7.570280550175993994e-01 -2.005263157894736992e+02 -2.368421052631579116e+01 -2.425263157894736921e+01
7.712505777388843908e-01 -2.005263157894736992e+02 -2.368421052631579116e+01 -2.101894736842105260e+01
7.855760430873569566e-01 -2.005263157894736992e+02 -2.368421052631579116e+01 -1.778526315789473600e+01
8.000044510630172079e-01 -2.005263157894736992e+02 -2.368421052631579116e+01 -1.455157894736842117e+01
8.145358016658649225e-01 -2.005263157894736992e+02 -2.368421052631579116e+01 -1.131789473684210634e+01
8.291700948959002115e-01 -2.005263157894736992e+02 -2.368421052631579116e+01 -8.084210526315789735e+00
8.439073307531231860e-01 -2.005263157894736992e+02 -2.368421052631579116e+01 -4.850526315789474907e+00
8.587475092375336239e-01 -2.005263157894736992e+02 -2.368421052631579116e+01 -1.616842105263159413e+00
8.736906303491318582e-01 -2.005263157894736992e+02 -2.368421052631579116e+01 1.616842105263156082e+00
8.887366940879174448e-01 -2.005263157894736992e+02 -2.368421052631579116e+01 4.850526315789474907e+00
9.038857004538906059e-01 -2.005263157894736992e+02 -2.368421052631579116e+01 8.084210526315786183e+00
9.191376494470514524e-01 -2.005263157894736992e+02 -2.368421052631579116e+01 1.131789473684209923e+01
9.344925410673999844e-01 -2.005263157894736992e+02 -2.368421052631579116e+01 1.455157894736841762e+01
9.499503753149360907e-01 -2.005263157894736992e+02 -2.368421052631579116e+01 1.778526315789473600e+01
9.655111521896597715e-01 -2.005263157894736992e+02 -2.368421052631579116e+01 2.101894736842104905e+01
9.811748716915709156e-01 -2.005263157894736992e+02 -2.368421052631579116e+01 2.425263157894736210e+01
9.969415338206696342e-01 -2.005263157894736992e+02 -2.368421052631579116e+01 2.748631578947367871e+01
1.012811138576956260e+00 -2.005263157894736992e+02 -2.368421052631579116e+01 3.071999999999999886e+01
7.284083184873305639e-01 -1.737894736842105203e+02 -2.052631578947368496e+01 -3.071999999999999886e+01
7.424213912944399585e-01 -1.737894736842105203e+02 -2.052631578947368496e+01 -2.748631578947368226e+01
7.565374067287371496e-01 -1.737894736842105203e+02 -2.052631578947368496e+01 -2.425263157894736921e+01
7.707563647902219151e-01 -1.737894736842105203e+02 -2.052631578947368496e+01 -2.101894736842105260e+01
7.850782654788941439e-01 -1.737894736842105203e+02 -2.052631578947368496e+01 -1.778526315789473600e+01
7.995031087947541693e-01 -1.737894736842105203e+02 -2.052631578947368496e+01 -1.455157894736842117e+01
8.140308947378015469e-01 -1.737894736842105203e+02 -2.052631578947368496e+01 -1.131789473684210634e+01
8.286616233080366101e-01 -1.737894736842105203e+02 -2.052631578947368496e+01 -8.084210526315789735e+00
8.433952945054592476e-01 -1.737894736842105203e+02 -2.052631578947368496e+01 -4.850526315789474907e+00
8.582319083300694595e-01 -1.737894736842105203e+02 -2.052631578947368496e+01 -1.616842105263159413e+00
8.731714647818673569e-01 -1.737894736842105203e+02 -2.052631578947368496e+01 1.616842105263156082e+00
8.882139638608527177e-01 -1.737894736842105203e+02 -2.052631578947368496e+01 4.850526315789474907e+00
9.033594055670259859e-01 -1.737894736842105203e+02 -2.052631578947368496e+01 8.084210526315786183e+00
9.186077899003866065e-01 -1.737894736842105203e+02 -2.052631578947368496e+01 1.131789473684209923e+01
9.339591168609346905e-01 -1.737894736842105203e+02 -2.052631578947368496e+01 1.455157894736841762e+01
9.494133864486704599e-01 -1.737894736842105203e+02 -2.052631578947368496e+01 1.778526315789473600e+01
9.649705986635938038e-01 -1.737894736842105203e+02 -2.052631578947368496e+01 2.101894736842104905e+01
9.806307535057049440e-01 -1.737894736842105203e+02 -2.052631578947368496e+01 2.425263157894736210e+01
9.963938509750034367e-01 -1.737894736842105203e+02 -2.052631578947368496e+01 2.748631578947367871e+01
1.012259891071489504e+00 -1.737894736842105203e+02 -2.052631578947368496e+01 3.071999999999999886e+01
7.280203378015950300e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 -3.071999999999999886e+01
7.420305496300620973e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 -2.748631578947368226e+01
7.561437040857168501e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 -2.425263157894736921e+01
7.703598011685590663e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 -2.101894736842105260e+01
7.846788408785889679e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 -1.778526315789473600e+01
7.991008232158063329e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 -1.455157894736842117e+01
8.136257481802113833e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 -1.131789473684210634e+01
8.282536157718041192e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 -8.084210526315789735e+00
8.429844259905844295e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 -4.850526315789474907e+00
8.578181788365522031e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 -1.616842105263159413e+00
8.727548743097075512e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 1.616842105263156082e+00
8.877945124100506957e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 4.850526315789474907e+00
9.029370931375811926e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 8.084210526315786183e+00
9.181826164922992639e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 1.131789473684209923e+01
9.335310824742050206e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 1.455157894736841762e+01
9.489824910832984628e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 1.778526315789473600e+01
9.645368423195794794e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 2.101894736842104905e+01
9.801941361830480703e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 2.425263157894736210e+01
9.959543726737040137e-01 -1.470526315789473983e+02 -1.736842105263158231e+01 2.748631578947367871e+01
1.011817551791547976e+00 -1.470526315789473983e+02 -1.736842105263158231e+01 3.071999999999999886e+01
7.277278367293240624e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 -3.071999999999999886e+01
7.417358912603064791e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 -2.748631578947368226e+01
7.558468884184766923e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 -2.425263157894736921e+01
7.700608282038342578e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 -2.101894736842105260e+01
7.843777106163795088e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 -1.778526315789473600e+01
7.987975356561124451e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 -1.455157894736842117e+01
8.133203033230328449e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 -1.131789473684210634e+01
8.279460136171409301e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 -8.084210526315789735e+00
8.426746665384365897e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 -4.850526315789474907e+00
8.575062620869198238e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 -1.616842105263159413e+00
8.724408002625905212e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 1.616842105263156082e+00
8.874782810654490151e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 4.850526315789474907e+00
9.026187044954949723e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 8.084210526315786183e+00
9.178620705527285040e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 1.131789473684209923e+01
9.332083792371497211e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 1.455157894736841762e+01
9.486576305487586236e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 1.778526315789473600e+01
9.642098244875547675e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 2.101894736842104905e+01
9.798649610535388188e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 2.425263157894736210e+01
9.956230402467103335e-01 -1.203157894736842195e+02 -1.421052631578947434e+01 2.748631578947367871e+01
1.011484062067069534e+00 -1.203157894736842195e+02 -1.421052631578947434e+01 3.071999999999999886e+01
7.275307710308386300e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 -3.071999999999999886e+01
7.415373719454944057e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 -2.748631578947368226e+01
7.556469154873377558e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 -2.425263157894736921e+01
7.698594016563685694e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 -2.101894736842105260e+01
7.841748304525871793e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 -1.778526315789473600e+01
7.985932018759931417e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 -1.455157894736842117e+01
8.131145159265869005e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 -1.131789473684210634e+01
8.277387726043680116e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 -8.084210526315789735e+00
8.424659719093370303e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 -4.850526315789474907e+00
8.572961138414934013e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 -1.616842105263159413e+00
8.722291984008374577e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 1.616842105263156082e+00
8.872652255873690885e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 4.850526315789474907e+00
9.024041954010881827e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 8.084210526315786183e+00
9.176461078419950734e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 1.131789473684209923e+01
9.329909629100895385e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 1.455157894736841762e+01
9.484387606053715780e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 1.778526315789473600e+01
9.639895009278409699e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 2.101894736842104905e+01
9.796431838774981582e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 2.425263157894736210e+01
9.953998094543429209e-01 -9.357894736842105488e+01 -1.105263157894736814e+01 2.748631578947367871e+01
1.011259377658375369e+00 -9.357894736842105488e+01 -1.105263157894736814e+01 3.071999999999999886e+01
7.274291108968428121e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 -3.071999999999999886e+01
7.414349618763296235e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 -2.748631578947368226e+01
7.555437554830038982e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 -2.425263157894736921e+01
7.697554917168659694e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 -2.101894736842105260e+01
7.840701705779153929e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 -1.778526315789473600e+01
7.984877920661526129e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 -1.455157894736842117e+01
8.130083561815772963e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 -1.131789473684210634e+01
8.276318629241896652e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 -8.084210526315789735e+00
8.423583122939893864e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 -4.850526315789474907e+00
8.571877042909770150e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 -1.616842105263159413e+00
8.721200389151519961e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 1.616842105263156082e+00
8.871553161665147735e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 4.850526315789474907e+00
9.022935360450651254e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 8.084210526315786183e+00
9.175346985508028297e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 1.131789473684209923e+01
9.328788036837283304e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 1.455157894736841762e+01
9.483258514438412945e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 1.778526315789473600e+01
9.638758418311418330e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 2.101894736842104905e+01
9.795287748456300569e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 2.425263157894736210e+01
9.952846504873058553e-01 -6.684210526315791867e+01 -7.894736842105265495e+00 2.748631578947367871e+01
1.011143468756169339e+00 -6.684210526315791867e+01 -7.894736842105265495e+00 3.071999999999999886e+01
7.274228409484231328e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 -3.071999999999999886e+01
7.414286456738987674e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 -2.748631578947368226e+01
7.555373930265618654e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 -2.425263157894736921e+01
7.697490830064127598e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 -2.101894736842105260e+01
7.840637156134511176e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 -1.778526315789473600e+01
7.984812908476771609e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 -1.455157894736842117e+01
8.130018087090907786e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 -1.131789473684210634e+01
8.276252691976917486e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 -8.084210526315789735e+00
8.423516723134806261e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 -4.850526315789474907e+00
8.571810180564569670e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 -1.616842105263159413e+00
8.721133064266211044e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 1.616842105263156082e+00
8.871485374239727051e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 4.850526315789474907e+00
9.022867110485115472e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 8.084210526315786183e+00
9.175278273002382967e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 1.131789473684209923e+01
9.328718861791527317e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 1.455157894736841762e+01
9.483188876852546301e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 1.778526315789473600e+01
9.638688318185441029e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 2.101894736842104905e+01
9.795217185790210390e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 2.425263157894736210e+01
9.952775479666857716e-01 -4.010526315789475404e+01 -4.736842105263159297e+00 2.748631578947367871e+01
1.011136319981537968e+00 -4.010526315789475404e+01 -4.736842105263159297e+00 3.071999999999999886e+01
7.275119602370488936e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 -3.071999999999999886e+01
7.415184223896712501e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 -2.748631578947368226e+01
7.556278271694811810e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 -2.425263157894736921e+01
7.698401745764786863e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 -2.101894736842105260e+01
7.841554646106637660e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 -1.778526315789473600e+01
7.985736972720364202e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 -1.455157894736842117e+01
8.130948725605966487e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 -1.131789473684210634e+01
8.277189904763445627e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 -8.084210526315789735e+00
8.424460510192801621e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 -4.850526315789474907e+00
8.572760541894031139e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 -1.616842105263159413e+00
8.722089999867137511e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 1.616842105263156082e+00
8.872448884112120737e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 4.850526315789474907e+00
9.023837194628977487e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 8.084210526315786183e+00
9.176254931417712202e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 1.131789473684209923e+01
9.329702094478323771e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 1.455157894736841762e+01
9.484178683810807753e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 1.778526315789473600e+01
9.639684699415169700e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 2.101894736842104905e+01
9.796220141291407391e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 2.425263157894736210e+01
9.953785009439520826e-01 -1.336842105263158409e+01 -1.578947368421053099e+00 2.748631578947367871e+01
1.011237930385951334e+00 -1.336842105263158409e+01 -1.578947368421053099e+00 3.071999999999999886e+01
7.276964822445725067e-01 1.336842105263155567e+01 1.578947368421049768e+00 -3.071999999999999886e+01
7.417043055054992617e-01 1.336842105263155567e+01 1.578947368421049768e+00 -2.748631578947368226e+01
7.558150713936138132e-01 1.336842105263155567e+01 1.578947368421049768e+00 -2.425263157894736921e+01
7.700287799089158280e-01 1.336842105263155567e+01 1.578947368421049768e+00 -2.101894736842105260e+01
7.843454310514054173e-01 1.336842105263155567e+01 1.578947368421049768e+00 -1.778526315789473600e+01
7.987650248210826920e-01 1.336842105263155567e+01 1.578947368421049768e+00 -1.455157894736842117e+01
8.132875612179474301e-01 1.336842105263155567e+01 1.578947368421049768e+00 -1.131789473684210634e+01
8.279130402419998536e-01 1.336842105263155567e+01 1.578947368421049768e+00 -8.084210526315789735e+00
8.426414618932398515e-01 1.336842105263155567e+01 1.578947368421049768e+00 -4.850526315789474907e+00
8.574728261716675348e-01 1.336842105263155567e+01 1.578947368421049768e+00 -1.616842105263159413e+00
8.724071330772825705e-01 1.336842105263155567e+01 1.578947368421049768e+00 1.616842105263156082e+00
8.874443826100852917e-01 1.336842105263155567e+01 1.578947368421049768e+00 4.850526315789474907e+00
9.025845747700755872e-01 1.336842105263155567e+01 1.578947368421049768e+00 8.084210526315786183e+00
9.178277095572534572e-01 1.336842105263155567e+01 1.578947368421049768e+00 1.131789473684209923e+01
9.331737869716190126e-01 1.336842105263155567e+01 1.578947368421049768e+00 1.455157894736841762e+01
9.486228070131721424e-01 1.336842105263155567e+01 1.578947368421049768e+00 1.778526315789473600e+01
9.641747696819129576e-01 1.336842105263155567e+01 1.578947368421049768e+00 2.101894736842104905e+01
9.798296749778412362e-01 1.336842105263155567e+01 1.578947368421049768e+00 2.425263157894736210e+01
9.955875229009569782e-01 1.336842105263155567e+01 1.578947368421049768e+00 2.748631578947367871e+01
1.011448313451260628e+00 1.336842105263155567e+01 1.578947368421049768e+00 3.071999999999999886e+01
7.279764348832289400e-01 4.010526315789472562e+01 4.736842105263155744e+00 -3.071999999999999886e+01
7.419863229336181032e-01 4.010526315789472562e+01 4.736842105263155744e+00 -2.748631578947368226e+01
7.560991536111948408e-01 4.010526315789472562e+01 4.736842105263155744e+00 -2.425263157894736921e+01
7.703149269159592638e-01 4.010526315789472562e+01 4.736842105263155744e+00 -2.101894736842105260e+01
7.846336428479111502e-01 4.010526315789472562e+01 4.736842105263155744e+00 -1.778526315789473600e+01
7.990553014070508331e-01 4.010526315789472562e+01 4.736842105263155744e+00 -1.455157894736842117e+01
8.135799025933778683e-01 4.010526315789472562e+01 4.736842105263155744e+00 -1.131789473684210634e+01
8.282074464068927000e-01 4.010526315789472562e+01 4.736842105263155744e+00 -8.084210526315789735e+00
8.429379328475948840e-01 4.010526315789472562e+01 4.736842105263155744e+00 -4.850526315789474907e+00
8.577713619154849756e-01 4.010526315789472562e+01 4.736842105263155744e+00 -1.616842105263159413e+00
8.727077336105624195e-01 4.010526315789472562e+01 4.736842105263155744e+00 1.616842105263156082e+00
8.877470479328276598e-01 4.010526315789472562e+01 4.736842105263155744e+00 4.850526315789474907e+00
9.028893048822802525e-01 4.010526315789472562e+01 4.736842105263155744e+00 8.084210526315786183e+00
9.181345044589205306e-01 4.010526315789472562e+01 4.736842105263155744e+00 1.131789473684209923e+01
9.334826466627482722e-01 4.010526315789472562e+01 4.736842105263155744e+00 1.455157894736841762e+01
9.489337314937639212e-01 4.010526315789472562e+01 4.736842105263155744e+00 1.778526315789473600e+01
9.644877589519669225e-01 4.010526315789472562e+01 4.736842105263155744e+00 2.101894736842104905e+01
9.801447290373573873e-01 4.010526315789472562e+01 4.736842105263155744e+00 2.425263157894736210e+01
9.959046417499356485e-01 4.010526315789472562e+01 4.736842105263155744e+00 2.748631578947367871e+01
1.011767497089701484e+00 4.010526315789472562e+01 4.736842105263155744e+00 3.071999999999999886e+01
7.283518604956359388e-01 6.684210526315789025e+01 7.894736842105261942e+00 -3.071999999999999886e+01
7.423645170166451868e-01 6.684210526315789025e+01 7.894736842105261942e+00 -2.748631578947368226e+01
7.564801161648422312e-01 6.684210526315789025e+01 7.894736842105261942e+00 -2.425263157894736921e+01
7.706986579402267390e-01 6.684210526315789025e+01 7.894736842105261942e+00 -2.101894736842105260e+01
7.850201423427989322e-01 6.684210526315789025e+01 7.894736842105261942e+00 -1.778526315789473600e+01
7.994445693725586999e-01 6.684210526315789025e+01 7.894736842105261942e+00 -1.455157894736842117e+01
8.139719390295059309e-01 6.684210526315789025e+01 7.894736842105261942e+00 -1.131789473684210634e+01
8.286022513136408474e-01 6.684210526315789025e+01 7.894736842105261942e+00 -8.084210526315789735e+00
8.433355062249633383e-01 6.684210526315789025e+01 7.894736842105261942e+00 -4.850526315789474907e+00
8.581717037634735146e-01 6.684210526315789025e+01 7.894736842105261942e+00 -1.616842105263159413e+00
8.731108439291711543e-01 6.684210526315789025e+01 7.894736842105261942e+00 1.616842105263156082e+00
8.881529267220565904e-01 6.684210526315789025e+01 7.894736842105261942e+00 4.850526315789474907e+00
9.032979521421292679e-01 6.684210526315789025e+01 7.894736842105261942e+00 8.084210526315786183e+00
9.185459201893897419e-01 6.684210526315789025e+01 7.894736842105261942e+00 1.131789473684209923e+01
9.338968308638377902e-01 6.684210526315789025e+01 7.894736842105261942e+00 1.455157894736841762e+01
9.493506841654735240e-01 6.684210526315789025e+01 7.894736842105261942e+00 1.778526315789473600e+01
9.649074800942964991e-01 6.684210526315789025e+01 7.894736842105261942e+00 2.101894736842104905e+01
9.805672186503072707e-01 6.684210526315789025e+01 7.894736842105261942e+00 2.425263157894736210e+01
9.963298998335058387e-01 6.684210526315789025e+01 7.894736842105261942e+00 2.748631578947367871e+01
1.012195523643891981e+00 6.684210526315789025e+01 7.894736842105261942e+00 3.071999999999999886e+01
7.288228158547941371e-01 9.357894736842105488e+01 1.105263157894736814e+01 -3.071999999999999886e+01
7.428389445275814795e-01 9.357894736842105488e+01 1.105263157894736814e+01 -2.748631578947368226e+01
7.569580158275563964e-01 9.357894736842105488e+01 1.105263157894736814e+01 -2.425263157894736921e+01
7.711800297547189986e-01 9.357894736842105488e+01 1.105263157894736814e+01 -2.101894736842105260e+01
7.855049863090690643e-01 9.357894736842105488e+01 1.105263157894736814e+01 -1.778526315789473600e+01
7.999328854906067043e-01 9.357894736842105488e+01 1.105263157894736814e+01 -1.455157894736842117e+01
8.144637272993321409e-01 9.357894736842105488e+01 1.105263157894736814e+01 -1.131789473684210634e+01
8.290975117352449297e-01 9.357894736842105488e+01 1.105263157894736814e+01 -8.084210526315789735e+00
8.438342387983456261e-01 9.357894736842105488e+01 1.105263157894736814e+01 -4.850526315789474907e+00
8.586739084886334528e-01 9.357894736842105488e+01 1.105263157894736814e+01 -1.616842105263159413e+00
8.736165208061091869e-01 9.357894736842105488e+01 1.105263157894736814e+01 1.616842105263156082e+00
8.886620757507724955e-01 9.357894736842105488e+01 1.105263157894736814e+01 4.850526315789474907e+00
9.038105733226233784e-01 9.357894736842105488e+01 1.105263157894736814e+01 8.084210526315786183e+00
9.190620135216619468e-01 9.357894736842105488e+01 1.105263157894736814e+01 1.131789473684209923e+01
9.344163963478877566e-01 9.357894736842105488e+01 1.105263157894736814e+01 1.455157894736841762e+01
9.498737218013013628e-01 9.357894736842105488e+01 1.105263157894736814e+01 1.778526315789473600e+01
