1.272	0
1.274	0.01
1.276	0.07
1.278	0.28
1.280	0.56
1.282	0.65
1.284	0.67
1.286	0.67
1.288	0.66
1.290	0.63
1.292	0.45
1.294	0.2
1.296	0.02
1.298	0.01
1.300	0
