1.244	0
1.246	0.01
1.248	0.02
1.250	0.11
1.252	0.4
1.254	0.61
1.256	0.65
1.258	0.66
1.260	0.65
1.262	0.65
1.264	0.59
1.266	0.35
1.268	0.1
1.270	0.02
1.272	0.01
1.274	0
