1.034	0
1.036	0.02
1.038	0.08
1.040	0.35
1.042	0.62
1.044	0.62
1.046	0.61
1.048	0.58
1.050	0.56
1.052	0.5
1.054	0.25
1.056	0.12
1.058	0.03
1.060	0.01
1.060	0
