2.146	0
2.148	0
2.150	0.01
2.152	0.01
2.154	0.03
2.156	0.07
2.158	0.17
2.160	0.3
2.162	0.48
2.164	0.59
2.166	0.63
2.168	0.63
2.170	0.62
2.172	0.62
2.174	0.61
2.176	0.61
2.178	0.58
2.180	0.52
2.182	0.41
2.184	0.24
2.186	0.1
2.188	0.04
2.190	0.02
2.192	0.01
2.194	0
