2.104	0
2.106	0.01
2.108	0.01
2.110	0.03
2.112	0.08
2.114	0.2
2.116	0.39
2.118	0.52
2.120	0.57
2.122	0.57
2.124	0.57
2.126	0.56
2.128	0.56
2.130	0.56
2.132	0.56
2.134	0.54
2.136	0.43
2.138	0.22
2.140	0.11
2.142	0.03
2.144	0.01
2.146	0.01
2.148	0
