# date_created : 2023-03-21
# location : Sidling spring
# wavelength_unit : nm
# emission_unit : ph s-1 m-2 um-1 arcsec-2
# action : transmission
# Details : http://www.gemini.edu/sciops/ObsProcess/obsConstraints/atm-models/trans_30_10.dat
#
wavelength transmission emission
1270.5 0.969009 0.1
1271.0 0.972691 0.1
1271.5 0.972872 0.1
1272.0 0.970527 0.1
1272.5 0.970182 0.1
1273.0 0.970524 0.1
1273.5 0.974835 0.1
1274.0 0.971955 0.1
1274.5 0.974446 0.1
1275.0 0.976771 0.1
1275.5 0.982604 0.1
1276.0 0.979863 0.1
1276.5 0.980001 0.1
1277.0 0.984974 0.1
1277.5 0.988458 0.1
1278.0 0.989417 0.1
1278.5 0.987455 0.1
1279.0 0.99239 0.1
1279.5 0.99362 0.1
1280.0 0.992737 0.1
1280.5 0.992026 0.1
1281.0 0.994972 0.1
1281.5 0.997955 0.1
1282.0 0.996923 0.1
1282.5 0.995505 0.1
1283.0 0.997479 0.1
1283.5 0.998524 0.1
1284.0 0.99736 0.1
1284.5 0.995762 0.1
1285.0 0.997514 0.1
1285.5 0.999254 0.1
1286.0 0.998899 0.1
1286.5 0.997613 0.1
1287.0 0.997433 0.1
1287.5 0.998147 0.1
1288.0 0.997244 0.1
1288.5 0.994733 0.1
1289.0 0.993903 0.1
1289.5 0.996418 0.1
1290.0 0.997936 0.1
1290.5 0.998285 0.1
1291.0 0.997258 0.1
1291.5 0.993251 0.1
1292.0 0.991921 0.1
1292.5 0.995091 0.1
1293.0 0.99726 0.1
1293.5 0.997584 0.1
1294.0 0.996804 0.1
1294.5 0.99684 0.1
1295.0 0.995199 0.1
1295.5 0.991666 0.1
1296.0 0.991817 0.1
1296.5 0.992422 0.1
1297.0 0.987373 0.1
1297.5 0.985714 0.1
1298.0 0.991971 0.1
1298.5 0.996272 0.1
1299.0 0.994008 0.1
1299.5 0.985871 0.1
1300.0 0.982165 0.1
1300.5 0.978732 0.1
1301.0 0.980889 0.1
1301.5 0.990831 0.1
1302.0 0.993541 0.1
1302.5 0.986085 0.1
1303.0 0.976738 0.1
1303.5 0.965915 0.1
1304.0 0.955407 0.1
1304.5 0.962769 0.1
1305.0 0.985006 0.1
1305.5 0.98931 0.1
