# author: Kieran Leschinski
# source: https://stsynphot.readthedocs.io/en/latest/stsynphot/data_hst.html
# date_created: 2019-11-19
# date_modified: 2019-11-19
# status: measured
# orig_filename: wfc3_ir_secondary_001_syn.fits
# wavelength_unit: Angstrom
 wavelength    reflection
     3610.0     0.8520144 

     3620.0     0.8522417 

     3630.0     0.8524696 

     3640.0    0.85269815 

     3650.0    0.85292804 

     3660.0     0.8531585 

     3670.0     0.8533903 

     3680.0     0.8536227 

     3690.0    0.85385567 

     3700.0    0.85408795 

     3710.0    0.85432076 

     3720.0     0.8545529 

     3730.0    0.85478497 

     3740.0    0.85501766 

     3750.0     0.8552483 

     3760.0    0.85547876 

     3770.0     0.8557086 

     3780.0    0.85593694 

     3790.0     0.8561645 

     3800.0    0.85639006 

     3810.0     0.8566142 

     3820.0    0.85683554 

     3830.0    0.85705477 

     3840.0     0.8572699 

     3850.0     0.8574829 

     3860.0     0.8576925 

     3870.0     0.8578993 

     3880.0    0.85810405 

     3890.0      0.858306 

     3900.0     0.8585039 

     3910.0     0.8586976 

     3920.0    0.85888594 

     3930.0     0.8590708 

     3940.0     0.8592522 

     3950.0     0.8594289 

     3960.0    0.85960007 

     3970.0     0.8597665 

     3980.0     0.8599269 

     3990.0    0.86008173 

     4000.0     0.8602305 

     4010.0    0.86037314 

     4020.0     0.8605097 

     4030.0    0.86064017 

     4040.0     0.8607658 

     4050.0     0.8608868 

     4060.0     0.8610017 

     4070.0     0.8611111 

     4080.0     0.8612158 

     4090.0     0.8613164 

     4100.0    0.86141294 

     4110.0     0.8615048 

     4120.0    0.86159116 

     4130.0     0.8616729 

     4140.0    0.86175054 

     4150.0    0.86182547 

     4160.0      0.861897 

     4170.0    0.86196584 

     4180.0    0.86203057 

     4190.0     0.8620913 

     4200.0    0.86214864 

     4210.0     0.8622026 

     4220.0    0.86225325 

     4230.0     0.8623018 

     4240.0     0.8623476 

     4250.0    0.86239016 

     4260.0    0.86243063 

     4270.0    0.86246836 

     4280.0     0.8625041 

     4290.0     0.8625372 

     4300.0     0.8625668 

     4310.0     0.8625945 

     4320.0     0.8626201 

     4330.0    0.86264575 

     4340.0       0.86267 

     4350.0    0.86269295 

     4360.0    0.86271316 

     4370.0       0.86273 

     4380.0     0.8627448 

     4390.0      0.862759 

     4400.0     0.8627718 

     4410.0     0.8627846 

     4420.0    0.86279744 

     4430.0     0.8628082 

     4440.0      0.862817 

     4450.0     0.8628237 

     4460.0     0.8628298 

     4470.0     0.8628345 

     4480.0     0.8628392 

     4490.0     0.8628453 

     4500.0    0.86285067 

     4510.0    0.86285543 

     4520.0     0.8628581 

     4530.0    0.86286014 

     4540.0    0.86286217 

     4550.0     0.8628642 

     4560.0     0.8628655 

     4570.0     0.8628662 

     4580.0     0.8628655 

     4590.0     0.8628655 

     4600.0     0.8628662 

     4610.0     0.8628662 

     4620.0     0.8628655 

     4630.0     0.8628628 

     4640.0     0.8628608 

     4650.0    0.86285883 

     4660.0    0.86285746 

     4670.0    0.86285675 

     4680.0    0.86285543 

     4690.0    0.86285406 

     4700.0     0.8628514 

     4710.0      0.862848 

     4720.0    0.86284465 

     4730.0     0.8628426 

     4740.0     0.8628406 

     4750.0     0.8628392 

     4760.0    0.86283726 

     4770.0    0.86283517 

     4780.0    0.86283314 

     4790.0     0.8628312 

     4800.0     0.8628285 

     4810.0    0.86282575 

     4820.0     0.8628237 

     4830.0    0.86282307 

     4840.0    0.86282307 

     4850.0    0.86282307 

     4860.0     0.8628217 

     4870.0     0.8628197 

     4880.0    0.86281836 

     4890.0      0.862819 

     4900.0     0.8628203 

     4910.0     0.8628217 

     4920.0     0.8628217 

     4930.0    0.86282307 

     4940.0     0.8628264 

     4950.0    0.86283046 

     4960.0     0.8628345 

     4970.0    0.86283726 

     4980.0    0.86283994 

     4990.0    0.86284393 

     5000.0    0.86284935 

     5010.0     0.8628548 

     5020.0     0.8628615 

     5030.0    0.86286885 

     5040.0     0.8628763 

     5050.0     0.8628844 

     5060.0     0.8628918 

     5070.0     0.8628999 

     5080.0    0.86290866 

     5090.0     0.8629181 

     5100.0     0.8629282 

     5110.0      0.862939 

     5120.0     0.8629484 

     5130.0     0.8629565 

     5140.0    0.86296463 

     5150.0     0.8629747 

     5160.0     0.8629855 

     5170.0     0.8629963 

     5180.0    0.86300504 

     5190.0    0.86301315 

     5200.0     0.8630219 

     5210.0     0.8630307 

     5220.0    0.86303806 

     5230.0    0.86304414 

     5240.0    0.86304885 

     5250.0    0.86305356 

     5260.0     0.8630583 

     5270.0     0.8630637 

     5280.0     0.8630684 

     5290.0     0.8630718 

     5300.0     0.8630745 

     5310.0    0.86307585 

     5320.0    0.86307585 

     5330.0     0.8630765 

     5340.0    0.86307585 

     5350.0     0.8630745 

     5360.0     0.8630698 

     5370.0     0.8630623 

     5380.0    0.86305356 

     5390.0     0.8630455 

     5400.0     0.8630374 

     5410.0     0.8630273 

     5420.0     0.8630152 

     5430.0    0.86300105 

     5440.0     0.8629855 

     5450.0     0.8629686 

     5460.0    0.86294913 

     5470.0    0.86292684 

     5480.0     0.8629019 

     5490.0    0.86287564 

     5500.0     0.8628473 

     5510.0    0.86281836 

     5520.0     0.8627873 

     5530.0    0.86275494 

     5540.0     0.8627199 

     5550.0    0.86268145 

     5560.0    0.86264104 

     5570.0    0.86259854 

     5580.0     0.8625547 

     5590.0    0.86250955 

     5600.0     0.8624643 

     5610.0     0.8624171 

     5620.0     0.8623686 

     5630.0    0.86231667 

     5640.0      0.862264 

     5650.0    0.86221206 

     5660.0     0.8621601 

     5670.0    0.86210686 

     5680.0    0.86205083 

     5690.0     0.8619928 

     5700.0    0.86193407 

     5710.0     0.8618767 

     5720.0     0.8618194 

     5730.0     0.8617606 

     5740.0     0.8617006 

     5750.0    0.86164117 

     5760.0    0.86158174 

     5770.0    0.86152303 

     5780.0     0.8614636 

     5790.0    0.86140347 

     5800.0     0.8613427 

     5810.0     0.8612833 

     5820.0     0.8612239 

     5830.0    0.86116445 

     5840.0    0.86110365 

     5850.0    0.86104214 

     5860.0     0.8609827 

     5870.0    0.86092395 

     5880.0    0.86086583 

     5890.0     0.8608077 

     5900.0     0.8607496 

     5910.0     0.8606922 

     5920.0     0.8606368 

     5930.0     0.8605827 

     5940.0    0.86052924 

     5950.0    0.86047727 

     5960.0     0.8604259 

     5970.0     0.8603759 

     5980.0    0.86032647 

     5990.0    0.86027783 

     6000.0     0.8602305 

     6010.0     0.8601845 

     6020.0     0.8601412 

     6030.0     0.8600993 

     6040.0    0.86005807 

     6050.0     0.8600175 

     6060.0    0.85997754 

     6070.0     0.8599383 

     6080.0    0.85990113 

     6090.0    0.85986394 

     6100.0     0.8598274 

     6110.0     0.8597902 

     6120.0    0.85975367 

     6130.0     0.8597185 

     6140.0     0.8596826 

     6150.0    0.85964745 

     6160.0     0.8596116 

     6170.0    0.85957503 

     6180.0    0.85953915 

     6190.0     0.8595027 

     6200.0     0.8594647 

     6210.0    0.85942614 

     6220.0     0.8593876 

     6230.0      0.859349 

     6240.0     0.8593111 

     6250.0    0.85927117 

     6260.0     0.8592292 

     6270.0     0.8591845 

     6280.0    0.85913914 

     6290.0    0.85909307 

     6300.0     0.8590457 

     6310.0      0.858997 

     6320.0     0.8589455 

     6330.0     0.8588927 

     6340.0     0.8588385 

     6350.0    0.85878295 

     6360.0     0.8587247 

     6370.0    0.85866374 

     6380.0     0.8586001 

     6390.0     0.8585336 

     6400.0    0.85846454 

     6410.0    0.85839343 

     6420.0    0.85831887 

     6430.0     0.8582416 

     6440.0     0.8581617 

     6450.0    0.85807896 

     6460.0     0.8579928 

     6470.0    0.85790265 

     6480.0     0.8578085 

     6490.0     0.8577094 

     6500.0      0.857607 

     6510.0    0.85750055 

     6520.0     0.8573886 

     6530.0     0.8572719 

     6540.0    0.85715246 

     6550.0    0.85703033 

     6560.0     0.8569061 

     6570.0     0.8567785 

     6580.0     0.8566468 

     6590.0      0.856511 

     6600.0     0.8563717 

     6610.0     0.8562284 

     6620.0    0.85608304 

     6630.0    0.85593694 

     6640.0    0.85579014 

     6650.0     0.8556399 

     6660.0     0.8554863 

     6670.0     0.8553292 

     6680.0     0.8551701 

     6690.0    0.85500956 

     6700.0     0.8548483 

     6710.0    0.85468566 

     6720.0     0.8545223 

     6730.0     0.8543569 

     6740.0    0.85418934 

     6750.0     0.8540205 

     6760.0     0.8538502 

     6770.0     0.8536792 

     6780.0     0.8535068 

     6790.0      0.853333 

     6800.0     0.8531578 

     6810.0     0.8529833 

     6820.0     0.8528087 

     6830.0     0.8526341 

     6840.0     0.8524594 

     6850.0     0.8522847 

     6860.0    0.85210997 

     6870.0    0.85193384 

     6880.0      0.851757 

     6890.0     0.8515787 

     6900.0     0.8514011 

     6910.0    0.85122484 

     6920.0    0.85105056 

     6930.0     0.8508783 

     6940.0     0.8507054 

     6950.0      0.850531 

     6960.0     0.8503566 

     6970.0     0.8501842 

     6980.0     0.8500145 

     6990.0    0.84984547 

     7000.0     0.8496764 

     7010.0     0.8495087 

     7020.0     0.8493416 

     7030.0     0.8491779 

     7040.0    0.84901553 

     7050.0    0.84885454 

     7060.0     0.8486935 

     7070.0     0.8485331 

     7080.0      0.848374 

     7090.0    0.84821564 

     7100.0     0.8480593 

     7110.0    0.84790426 

     7120.0     0.8477506 

     7130.0     0.8475969 

     7140.0    0.84744453 

     7150.0     0.8472935 

     7160.0    0.84714454 

     7170.0    0.84699756 

     7180.0     0.8468506 

     7190.0     0.8467043 

     7200.0     0.8465587 

     7210.0    0.84641504 

     7220.0    0.84627277 

     7230.0    0.84613186 

     7240.0    0.84599024 

     7250.0    0.84584993 

     7260.0      0.845711 

     7270.0     0.8455735 

     7280.0    0.84543794 

     7290.0    0.84530175 

     7300.0    0.84516615 

     7310.0     0.8450319 

     7320.0     0.8449005 

     7330.0     0.8447704 

     7340.0    0.84464157 

     7350.0     0.8445142 

     7360.0    0.84438676 

     7370.0     0.8442607 

     7380.0     0.8441352 

     7390.0     0.8440119 

     7400.0    0.84388995 

     7410.0    0.84376997 

     7420.0     0.8436514 

     7430.0    0.84353423 

     7440.0    0.84341836 

     7450.0    0.84330386 

     7460.0       0.84319 

     7470.0     0.8430755 

     7480.0     0.8429603 

     7490.0     0.8428492 

     7500.0     0.8427464 

     7510.0     0.8426525 

     7520.0     0.8425655 

     7530.0    0.84248406 

     7540.0    0.84240466 

     7550.0    0.84232664 

     7560.0     0.8422486 

     7570.0     0.8421698 

     7580.0     0.8420918 

     7590.0     0.8420137 

     7600.0     0.8419357 

     7610.0     0.8418576 

     7620.0    0.84177953 

     7630.0    0.84170145 

     7640.0    0.84162337 

     7650.0    0.84154457 

     7660.0     0.8414665 

     7670.0    0.84138834 

     7680.0    0.84131026 

     7690.0     0.8412321 

     7700.0      0.841154 

     7710.0    0.84107584 

     7720.0     0.8409977 

     7730.0     0.8409195 

     7740.0    0.84084135 

     7750.0    0.84076315 

     7760.0      0.840685 

     7770.0     0.8406068 

     7780.0     0.8405286 

     7790.0     0.8404504 

     7800.0     0.8403722 

     7810.0    0.84029394 

     7820.0     0.8402151 

     7830.0     0.8401369 

     7840.0     0.8400586 

     7850.0    0.83998036 

     7860.0     0.8399021 

     7870.0    0.83982384 

     7880.0     0.8397456 

     7890.0     0.8396673 

     7900.0      0.839589 

     7910.0     0.8395107 

     7920.0     0.8394325 

     7930.0    0.83935416 

     7940.0    0.83927655 

     7950.0     0.8392017 

     7960.0     0.8391289 

     7970.0    0.83905613 

     7980.0    0.83898884 

     7990.0     0.8389563 

     8000.0     0.8389937 

     8010.0     0.8391095 

     8020.0    0.83927786 

     8030.0      0.839474 

     8040.0    0.83968323 

     8050.0    0.83989865 

     8060.0    0.84011537 

     8070.0    0.84033203 

     8080.0    0.84054935 

     8090.0     0.8407673 

     8100.0     0.8409845 

     8110.0     0.8412024 

     8120.0    0.84141946 

     8130.0     0.8416372 

     8140.0     0.8418549 

     8150.0     0.8420718 

     8160.0     0.8422893 

     8170.0     0.8425068 

     8180.0    0.84272355 

     8190.0      0.842941 

     8200.0     0.8431583 

     8210.0     0.8433749 

     8220.0     0.8435921 

     8230.0     0.8438093 

     8240.0    0.84402573 

     8250.0    0.84424275 

     8260.0     0.8444597 

     8270.0    0.84467596 

     8280.0     0.8448929 

     8290.0     0.8451097 

     8300.0    0.84532577 

     8310.0    0.84554255 

     8320.0     0.8457592 

     8330.0     0.8459751 

     8340.0     0.8461917 

     8350.0     0.8464075 

     8360.0    0.84662396 

     8370.0     0.8468403 

     8380.0     0.8470559 

     8390.0     0.8472722 

     8400.0    0.84748846 

     8410.0    0.84770465 

     8420.0    0.84792006 

     8430.0     0.8481361 

     8440.0    0.84835213 

     8450.0      0.848568 

     8460.0     0.8487846 

     8470.0    0.84900117 

     8480.0    0.84921896 

     8490.0    0.84944224 

     8500.0     0.8496764 

     8510.0    0.84992415 

     8520.0     0.8501821 

     8530.0    0.85044414 

     8540.0     0.8507074 

     8550.0      0.850972 

     8560.0     0.8512371 

     8570.0     0.8515015 

     8580.0     0.8517665 

     8590.0    0.85203147 

     8600.0     0.8522956 

     8610.0     0.8525604 

     8620.0    0.85282505 

     8630.0    0.85308963 

     8640.0     0.8533541 

     8650.0    0.85361856 

     8660.0    0.85388225 

     8670.0     0.8541465 

     8680.0    0.85441065 

     8690.0     0.8546747 

     8700.0     0.8549388 

     8710.0      0.855202 

     8720.0     0.8554659 

     8730.0    0.85572964 

     8740.0    0.85599333 

     8750.0    0.85625696 

     8760.0     0.8565205 

     8770.0     0.8567832 

     8780.0     0.8570466 

     8790.0    0.85730994 

     8800.0     0.8575731 

     8810.0    0.85783625 

     8820.0    0.85809857 

     8830.0    0.85836154 

     8840.0    0.85862446 

     8850.0    0.85888726 

     8860.0       0.85915 

     8870.0     0.8594126 

     8880.0     0.8596745 

     8890.0      0.859937 

     8900.0     0.8601994 

     8910.0     0.8604617 

     8920.0     0.8607239 

     8930.0     0.8609861 

     8940.0     0.8612482 

     8950.0     0.8615095 

     8960.0    0.86177146 

     8970.0    0.86203533 

     8980.0    0.86230314 

     8990.0     0.8625756 

     9000.0       0.86285 

     9010.0    0.86328137 

     9020.0    0.86372054 

     9030.0     0.8641662 

     9040.0     0.8646184 

     9050.0    0.86507773 

     9060.0    0.86554295 

     9070.0     0.8660146 

     9080.0     0.8664926 

     9090.0    0.86697584 

     9100.0    0.86746544 

     9110.0     0.8679595 

     9120.0    0.86845994 

     9130.0     0.8689648 

     9140.0     0.8694747 

     9150.0    0.86998963 

     9160.0    0.87050897 

     9170.0     0.8710327 

     9180.0    0.87156075 

     9190.0     0.8720925 

     9200.0     0.8726285 

     9210.0    0.87316763 

     9220.0     0.8737104 

     9230.0     0.8742568 

     9240.0    0.87480617 

     9250.0     0.8753585 

     9260.0     0.8759138 

     9270.0    0.87647146 

     9280.0     0.8770314 

     9290.0     0.8775936 

     9300.0     0.8781581 

     9310.0     0.8787243 

     9320.0     0.8792927 

     9330.0    0.87986207 

     9340.0      0.880433 

     9350.0      0.881005 

     9360.0    0.88157785 

     9370.0     0.8821524 

     9380.0     0.8827265 

     9390.0     0.8833015 

     9400.0     0.8838776 

     9410.0     0.8844532 

     9420.0     0.8850284 

     9430.0    0.88560396 

     9440.0     0.8861791 

     9450.0     0.8867539 

     9460.0     0.8873277 

     9470.0     0.8879004 

     9480.0     0.8884728 

     9490.0     0.8890435 

     9500.0    0.88961315 

     9510.0     0.8901811 

     9520.0    0.89074683 

     9530.0    0.89131147 

     9540.0    0.89187384 

     9550.0     0.8924339 

     9560.0     0.8929916 

     9570.0    0.89354706 

     9580.0    0.89409953 

     9590.0     0.8946497 

     9600.0     0.8951963 

     9610.0    0.89574003 

     9620.0     0.8962801 

     9630.0     0.8968167 

     9640.0     0.8973503 

     9650.0    0.89787906 

     9660.0     0.8984049 

     9670.0    0.89892596 

     9680.0     0.8994428 

     9690.0    0.89995486 

     9700.0     0.9004627 

     9710.0    0.90096575 

     9720.0    0.90146405 

     9730.0     0.9019568 

     9740.0     0.9024449 

     9750.0    0.90292686 

     9760.0    0.90340346 

     9770.0    0.90387464 

     9780.0     0.9043398 

     9790.0     0.9047989 

     9800.0      0.905252 

     9810.0     0.9056984 

     9820.0    0.90613824 

     9830.0    0.90657145 

     9840.0    0.90699804 

     9850.0    0.90741795 

     9860.0    0.90783006 

     9870.0     0.9082355 

     9880.0     0.9086331 

     9890.0     0.9090229 

     9900.0     0.9094048 

     9910.0    0.90977955 

     9920.0     0.9101458 

     9930.0     0.9105036 

     9940.0      0.910853 

     9950.0     0.9111946 

     9960.0    0.91152644 

     9970.0     0.9118499 

     9980.0      0.912165 

     9990.0     0.9124704 

    10000.0    0.91276616 

    10010.0    0.91305345 

    10020.0    0.91333306 

    10030.0      0.913605 

    10040.0     0.9138698 

    10050.0    0.91412693 

    10060.0     0.9143769 

    10070.0    0.91461986 

    10080.0     0.9148558 

    10090.0    0.91508466 

    10100.0     0.9153071 

    10110.0     0.9155225 

    10120.0     0.9157315 

    10130.0     0.9159341 

    10140.0     0.9161303 

    10150.0    0.91632015 

    10160.0    0.91650486 

    10170.0    0.91668314 

    10180.0     0.9168551 

    10190.0     0.9170225 

    10200.0     0.9171837 

    10210.0      0.917339 

    10220.0     0.9174899 

    10230.0     0.9176351 

    10240.0    0.91777515 

    10250.0     0.9179101 

    10260.0    0.91804063 

    10270.0     0.9181661 

    10280.0     0.9182871 

    10290.0     0.9184036 

    10300.0    0.91851574 

    10310.0      0.918624 

    10320.0     0.9187278 

    10330.0    0.91882724 

    10340.0    0.91892284 

    10350.0     0.9190153 

    10360.0     0.9191038 

    10370.0     0.9191887 

    10380.0     0.9192696 

    10390.0    0.91934806 

    10400.0    0.91942275 

    10410.0     0.9194942 

    10420.0     0.9195632 

    10430.0     0.9196289 

    10440.0    0.91969216 

    10450.0     0.9197529 

    10460.0     0.9198105 

    10470.0    0.91986614 

    10480.0    0.91991985 

    10490.0     0.9199711 

    10500.0     0.9200204 

    10510.0     0.9200672 

    10520.0    0.92011267 

    10530.0     0.9201563 

    10540.0     0.9201987 

    10550.0     0.9202391 

    10560.0     0.9202783 

    10570.0     0.9203169 

    10580.0    0.92035353 

    10590.0    0.92038953 

    10600.0    0.92042494 

    10610.0    0.92045903 

    10620.0    0.92049253 

    10630.0    0.92052543 

    10640.0     0.9205583 

    10650.0    0.92059046 

    10660.0    0.92062265 

    10670.0    0.92065495 

    10680.0    0.92068714 

    10690.0     0.9207193 

    10700.0     0.9207522 

    10710.0    0.92078507 

    10720.0     0.9208185 

    10730.0    0.92085266 

    10740.0     0.9208874 

    10750.0    0.92092276 

    10760.0     0.9209594 

    10770.0    0.92099726 

    10780.0     0.9210358 

    10790.0    0.92107624 

    10800.0     0.9211179 

    10810.0     0.9211608 

    10820.0     0.9212057 

    10830.0    0.92125237 

    10840.0    0.92130035 

    10850.0     0.9213509 

    10860.0     0.9214033 

    10870.0    0.92145824 

    10880.0    0.92151564 

    10890.0    0.92157495 

    10900.0     0.9216375 

    10910.0    0.92170185 

