# author : David Jones
# date_created : 2022-03-02
# date_modified : 2022-05-17
# wavelength_unit : angstrom
wavelength    transmission
3259.4        0.003
3507.7        0.075
3763.4        0.172
4023.3        0.300
4287.4        0.365
4555.7        0.423
4828.1        0.459
5104.8        0.463
5385.6        0.452
5670.6        0.422
5959.8        0.393
6253.2        0.359
6550.8        0.342
6852.5        0.323
7158.4        0.305
7468.6        0.298
7782.9        0.272
8101.4        0.234
8424.0        0.202
8750.9        0.186
