# author : David Jones
# date_created : 2022-03-02
# date_modified : 2022-05-17
# wavelength_unit : angstrom
wavelength    transmission
4550.3        0.000
4776.2        0.060
5002.8        0.161
5237.7        0.254
5465.8        0.315
5694.6        0.358
5931.9        0.391
6162.3        0.415
6393.4        0.433
6633.0        0.452
6865.6        0.463
7106.7        0.469
7340.9        0.452
7575.7        0.445
7819.2        0.429
8055.6        0.421
8292.7        0.402
8538.5        0.388
8777.1        0.379
9024.5        0.372
9400.0        0.1
