# author : David Jones
# date_created : 2022-03-02
# date_modified : 2022-05-17
# wavelength_unit : angstrom
wavelength    transmission
5128.8        0.294
5316.7        0.329
5507.6        0.351
5701.6        0.365
5898.7        0.372
6098.8        0.370
6302.0        0.365
6508.3        0.368
6717.6        0.360
6930.0        0.352
7148.0        0.348
7366.5        0.340
7588.2        0.328
7812.8        0.309
8040.6        0.286
8271.4        0.265
8505.2        0.249
8742.1        0.243
8982.1        0.231
9228.1        0.238
