# author : David Jones
# date_created : 2022-03-02
# date_modified : 2022-05-17
# wavelength_unit : angstrom
wavelength    transmission
3423.3        0.013
3745.2        0.133
4068.9        0.260
4394.4        0.352
4726.8        0.424
5055.9        0.458
5386.8        0.463
5724.6        0.444
6059.1        0.417
6395.3        0.391
6738.6        0.390
7078.4        0.386
7420.0        0.368
7768.7        0.352
8113.9        0.326
8460.8        0.293
8815.0        0.288
9165.5        0.269
9517.8        0.213
9877.4        0.185
