# author : Kieran Leschinski
# source : skycalc website
# date_created : 2019-07-24
# date_modified : 2019-07-24
# status : Design
# type : atmosphere:ter_curve
# pwv : 2.5
# action : transmission
# wavelength_unit : nm
# emission_unit : ph s-1 m-2 um-1 arcsec-2
# changes :
# - 2019-07-24 (KL) Created file
#
wavelength  transmission    emission
1.5960      0.9895          705.6140
1.5970      0.9880          63835.60
1.5980      0.9851          1024.170
1.5990      0.9744          705.1310
1.6000      0.9502          705.2900
1.6010      0.9348          711.7640
1.6020      0.9159          795.2020
1.6030      0.9117          210849.0
1.6040      0.9217          862.0330
1.6050      0.9597          805.1660
1.6060      0.9722          1015.620
1.6070      0.9466          833.0740
1.6080      0.9390          80172.70
1.6090      0.9364          858.3450
1.6100      0.9376          876.2750
1.6110      0.9443          900.5680
1.6120      0.9582          933.0750
1.6130      0.9666          225023.0
1.6140      0.9758          990.1250
1.6150      0.9802          1011.800
1.6160      0.9831          1032.380
1.6170      0.9850          1053.780
1.6180      0.9871          1076.610
1.6190      0.9869          62437.20
1.6200      0.9892          1123.300
1.6210      0.9888          1156.950
1.6220      0.9893          1160.490
1.6230      0.9901          75918.90
1.6240      0.9886          75444.90
1.6250      0.9902          1513.770
1.6260      0.9885          1232.150
1.6270      0.9888          2303.950
1.6280      0.9876          1875.890
1.6290      0.9881          1242.060
1.6300      0.9877          5878.980
1.6310      0.9851          1181.070
1.6320      0.9882          36996.30
1.6330      0.9822          1121.010
1.6340      0.9874          17188.10
1.6350      0.9777          72859.20
1.6360      0.9885          9128.310
1.6370      0.9877          1014.440
1.6380      0.9696          965.4230
1.6390      0.9855          43255.00
1.6400      0.9591          899.6930
1.6410      0.9843          20302.80
1.6420      0.9802          862.8840
1.6430      0.9547          813.3580
1.6440      0.9820          82011.30
1.6450      0.9849          14032.40
1.6460      0.9530          731.2630
1.6470      0.9865          728.5530
1.6480      0.9541          59891.10
1.6490      0.9792          666.9470
1.6500      0.9819          98057.50
1.6510      0.9528          594.0380
1.6520      0.9831          584.4520
1.6530      0.9863          558.1880
1.6540      0.9629          518.3180
1.6550      0.9861          35372.60
1.6560      0.9852          473.3550
1.6570      0.9757          440.9570
1.6580      0.9897          418.6880
1.6590      0.9836          4413.080
1.6600      0.9896          361.4690
1.6610      0.9882          7741.050
1.6620      0.9818          362.6190
1.6630      0.9882          366.6110
1.6640      0.9897          368.8060
1.6650      0.9600          359.7270
1.6660      0.8894          336.4060
1.6670      0.9653          364.6140
1.6680      0.9854          373.1150
1.6690      0.9865          284858.0
1.6700      0.9894          8739.250
1.6710      0.9837          93468.80
1.6720      0.9898          3669.650
1.6730      0.9903          32831.60
1.6740      0.9768          381.0150
1.6750      0.9888          1187.860
1.6760      0.9899          11551.80
1.6770      0.9883          389.6030
1.6780      0.9712          385.6220
1.6790      0.9909          745.6720
1.6800      0.9903          2656.670
1.6810      0.9767          390.4340
1.6820      0.9898          396.7720
1.6830      0.9905          408.9730
1.6840      0.9652          46530.70
1.6850      0.9898          895.3460
1.6860      0.9903          445.2800
1.6870      0.9741          449.9610
1.6880      0.9898          467.9560
1.6890      0.9881          646.3260
1.6900      0.9894          190868.0
1.6910      0.9646          765.1450
1.6920      0.9809          510.1950
1.6930      0.9902          525.7490
1.6940      0.9785          531.3550
1.6950      0.9871          11103.50
1.6960      0.9911          62523.50
1.6970      0.9558          565.4980
1.6980      0.9889          581.7660
1.6990      0.9895          593.2640
1.7000      0.9792          598.9140
1.7010      0.9726          201657.0
1.7020      0.9868          624.9950
1.7030      0.9797          632.3460
1.7040      0.9804          645.6000
1.7050      0.9796          649.7300
1.7060      0.9783          643.8030
1.7070      0.9748          661.2410
1.7080      0.9716          57474.70
1.7090      0.9462          599.5770
1.7100      0.9839          611.9600
1.7110      0.9812          605.0570
1.7120      0.9873          142266.0
1.7130      0.9857          595.0540
1.7140      0.9542          577.2640
1.7150      0.9771          581.8680
1.7160      0.9665          572.4480
1.7170      0.9880          597.9440
1.7180      0.9895          606.1980
1.7190      0.9897          770.9390
1.7200      0.9869          682.4340
1.7210      0.9230          33863.20
1.7220      0.9811          1162.730
1.7230      0.9794          538.4760
1.7240      0.9313          4522.290
1.7250      0.9531          70319.20
1.7260      0.9714          2954.780
1.7270      0.9807          513.7130
1.7280      0.9819          15241.40
1.7290      0.9592          496.6060
1.7300      0.9873          7876.130
1.7310      0.9823          492.0030
1.7320      0.8716          458.9390
1.7330      0.9854          37286.80
1.7340      0.9868          474.6490
1.7350      0.9849          14170.50
1.7360      0.9307          17110.80
1.7370      0.9407          447.0540
1.7380      0.9830          27629.00
1.7390      0.9872          68776.40
1.7400      0.9496          434.7570
1.7410      0.9111          425.2750
1.7420      0.9630          426.8000
1.7430      0.9880          28189.80
1.7440      0.9312          413.2820
1.7450      0.9806          80364.30
1.7460      0.9831          407.8400
1.7470      0.7827          382.8740
1.7480      0.9714          393.6460
1.7490      0.9859          388.6760
1.7500      0.9872          4809.300
1.7510      0.9698          29013.80
1.7520      0.9084          368.2910
1.7530      0.9833          8454.560
1.7540      0.9877          357.0180
1.7550      0.8839          352.0740
1.7560      0.9808          344.1660
1.7570      0.8413          340.9010
1.7580      0.9665          331.7840
1.7590      0.9889          324.6210
1.7600      0.9874          318.1730
1.7610      0.9176          315.5030
1.7620      0.9521          306.7060
1.7630      0.9067          303.5390
1.7640      0.9848          291.6370
1.7650      0.9746          225532.0
1.7660      0.6607          7740.470
1.7670      0.9731          69856.20
1.7680      0.9590          1220.220
1.7690      0.9662          3921.530
1.7700      0.9303          25485.90
1.7710      0.8925          262.3920
1.7720      0.9804          1242.900
1.7730      0.9638          8367.700
1.7740      0.8222          262.4300
1.7750      0.9477          226.8820
1.7760      0.7979          268.2970
1.7770      0.9447          540.7840
1.7780      0.9014          2344.080
1.7790      0.7461          291.7740
1.7800      0.9639          221.9320
1.7810      0.7289          20030.20
1.7820      0.9186          316.6570
1.7830      0.9495          896.3350
1.7840      0.8811          247.2270
1.7850      0.6183          635.7530
1.7860      0.7459          302.7450
1.7870      0.7787          296.2420
1.7880      0.9495          150608.0
1.7890      0.8884          332.7580
1.7900      0.8814          249.6980
1.7910      0.7195          307.8850
1.7920      0.7856          288.3820
1.7930      0.7207          376.5900
1.7940      0.6509          361.7140
1.7950      0.7441          326.7090
1.7960      0.7609          325.2680
1.7970      0.6901          365.7410
1.7980      0.7657          308.7700
1.7990      0.9474          161121.0
1.8000      0.3833          545.4930
1.8010      0.3476          582.0440
1.8020      0.4374          511.7750
1.8030      0.5567          496.8250
1.8040      0.6275          401.5690
1.8050      0.8161          290.1530
1.8060      0.1943          762.5840
1.8070      0.4483          32452.10
1.8080      0.6692          388.0600
1.8090      0.5723          474.3370
1.8100      0.6363          417.0820
1.8110      0.1950          804.2630
1.8120      0.4574          84112.40
1.8130      0.2618          779.9090
1.8140      0.6630          406.0610
1.8150      0.4199          601.7160
1.8160      0.1552          920.5530
1.8170      0.4257          613.2420
1.8180      0.5804          482.2880
1.8190      0.3693          702.9930
1.8200      0.1560          943.4680
1.8210      0.0973          8499.290
1.8220      0.0602          1099.760
1.8230      0.3592          727.3540
1.8240      0.7562          337.0310
1.8250      0.4552          22319.90
1.8260      0.1366          1119.620
1.8270      0.2561          913.9500
1.8280      0.2223          918.1660
1.8290      0.0891          1243.920
1.8300      0.1268          1198.780
1.8310      0.0777          1222.530
1.8320      0.2449          841.9880
1.8330      0.0934          1360.460
1.8340      0.2817          855.9300
1.8350      0.0200          1430.190
1.8360      0.0190          1461.690
1.8370      0.0375          1346.650
1.8380      0.0076          1565.260
1.8390      0.1457          1074.600
1.8400      0.0018          1670.260
1.8410      0.0696          1282.390
1.8420      0.0000          1771.030
1.8430      0.1305          4726.620
1.8440      0.1512          1211.350
1.8450      0.4264          726.9630
1.8460      0.1465          13569.30
1.8470      0.0002          1860.330
1.8480      0.0010          1828.630
1.8490      0.0185          1694.420
1.8500      0.1271          1363.080
1.8510      0.0976          1474.170
1.8520      0.3558          877.9910
1.8530      0.0261          9535.740
1.8540      0.0030          1938.790
1.8550      0.1254          1351.550
1.8560      0.1405          2139.220
1.8570      0.0047          1986.750
1.8580      0.1905          1326.070
1.8590      0.1323          7084.260
1.8600      0.0006          2160.390
1.8610      0.0342          1917.860
1.8620      0.4138          910.4150
1.8630      0.1616          1496.390
1.8640      0.1155          1673.440
1.8650      0.0623          1831.990
1.8660      0.4041          978.5330
1.8670      0.1110          1729.000
1.8680      0.0003          2459.350
1.8690      0.0451          1898.670
1.8700      0.0030          2343.940
1.8710      0.0007          2520.090
1.8720      0.0351          2114.690
1.8730      0.0041          2512.160
1.8740      0.0096          13142.30
1.8750      0.0311          2199.160
1.8760      0.0495          2477.880
1.8770      0.0030          3565.800
1.8780      0.1022          1897.670
1.8790      0.3375          1906.300
1.8800      0.3620          8037.840
1.8810      0.0633          2194.850
1.8820      0.3079          1516.140
1.8830      0.3692          1699.820
1.8840      0.0233          2920.760
1.8850      0.2395          1573.180
1.8860      0.2768          1650.920
1.8870      0.1324          2140.310
1.8880      0.5534          979.0250
1.8890      0.4450          2253.400
1.8900      0.0259          2819.560
1.8910      0.1894          4762.850
1.8920      0.0538          2849.670
1.8930      0.1364          2120.630
1.8940      0.1069          2427.950
1.8950      0.4179          1568.150
1.8960      0.4073          1367.140
1.8970      0.3527          1551.580
1.8980      0.0618          2753.580
1.8990      0.0206          3049.340
1.9000      0.0021          3410.960
1.9010      0.0780          2822.860
1.9020      0.2303          2013.880
1.9030      0.0041          3522.580
1.9040      0.2156          2039.860
1.9050      0.0125          6016.990
1.9060      0.0082          3492.300
1.9070      0.0230          3530.240
1.9080      0.4014          1552.340
1.9090      0.2249          2384.800
1.9100      0.2944          2028.530
1.9110      0.0771          3206.980
1.9120      0.0640          3317.380
1.9130      0.0733          3173.240
1.9140      0.0061          3960.550
1.9150      0.1814          2655.340
1.9160      0.1506          3066.480
1.9170      0.1293          3099.410
1.9180      0.6368          1050.700
1.9190      0.4187          8824.740
1.9200      0.0045          4215.940
1.9210      0.0243          4213.320
1.9220      0.3835          2044.320
1.9230      0.5909          1275.370
1.9240      0.0765          3955.910
1.9250      0.4238          58079.40
1.9260      0.5471          1609.440
1.9270      0.1098          3754.600
1.9280      0.2605          2666.470
1.9290      0.2496          3163.810
1.9300      0.3131          2773.380
1.9310      0.1543          3403.250
1.9320      0.3849          2430.750
1.9330      0.4821          1992.500
1.9340      0.2599          3116.440
1.9350      0.6779          21411.30
1.9360      0.4410          2173.750
1.9370      0.3509          2834.250
1.9380      0.3349          2838.950
1.9390      0.3050          3069.040
1.9400      0.3001          4236.720
1.9410      0.3660          2714.660
1.9420      0.5101          2167.770
1.9430      0.7755          818.0870
1.9440      0.3755          2667.360
1.9450      0.2972          3102.990
1.9460      0.5553          1635.710
1.9470      0.5429          1930.870
1.9480      0.4496          2382.440
1.9490      0.4328          2299.960
1.9500      0.5478          1644.980
1.9510      0.5677          1631.100
1.9520      0.6045          8969.190
1.9530      0.3341          3652.570
1.9540      0.3686          2496.200
1.9550      0.3700          2305.360
1.9560      0.2674          12880.20
1.9570      0.3380          3013.540
1.9580      0.2878          2844.410
1.9590      0.3131          7392.730
1.9600      0.6371          1248.000
1.9610      0.5379          1988.870
1.9620      0.6008          5809.040
1.9630      0.3781          2929.420
1.9640      0.4734          20415.20
1.9650      0.4781          1998.820
1.9660      0.6305          1458.780
1.9670      0.5577          1573.370
1.9680      0.6477          8968.690
1.9690      0.6073          1464.690
1.9700      0.7773          27319.00
1.9710      0.6950          1375.860
1.9720      0.5299          2401.350
1.9730      0.8446          3232.590
1.9740      0.6901          4944.230
1.9750      0.8338          15660.70
1.9760      0.8293          789.9610
1.9770      0.9325          42505.60
1.9780      0.8987          442.2320
1.9790      0.9223          328.1010
1.9800      0.5701          2621.100
1.9810      0.8752          686.0550
1.9820      0.9538          238.4500
1.9830      0.8902          615.7230
1.9840      0.9728          15249.70
1.9850      0.9001          582.3380
1.9860      0.9760          124.8730
1.9870      0.7097          1863.090
1.9880      0.9524          262.9160
1.9890      0.9710          1334.410
1.9900      0.7697          1523.850
1.9910      0.8968          635.6480
1.9920      0.9654          1222.160
1.9930      0.9724          1168.130
1.9940      0.8678          881.9230
1.9950      0.9258          344.5720
1.9960      0.8312          805.8010
1.9970      0.7241          1237.950
1.9980      0.5645          2254.290
1.9990      0.4811          2623.290
2.0000      0.4704          6464.630
2.0010      0.3327          75774.10
2.0020      0.2653          4382.480
2.0030      0.2206          25855.10
2.0040      0.2583          4294.390
2.0050      0.2361          4607.420
2.0060      0.2103          5169.330
2.0070      0.3154          8555.780
2.0080      0.4815          2360.470
2.0090      0.5791          1700.250
2.0100      0.4029          3499.410
2.0110      0.3691          3396.630
2.0120      0.3355          4793.330
2.0130      0.3999          3635.410
2.0140      0.2922          4694.690
2.0150      0.4605          3211.200
2.0160      0.4070          3676.050
2.0170      0.3292          5468.470
2.0180      0.4840          3094.660
2.0190      0.5123          13496.60
2.0200      0.5317          2977.250
2.0210      0.5132          3216.680
2.0220      0.6524          2010.410
2.0230      0.7172          1863.030
2.0240      0.7347          1717.650
2.0250      0.7635          1517.040
2.0260      0.8255          959.8190
2.0270      0.8463          828.9140
2.0280      0.8064          67173.10
2.0290      0.8643          840.0890
2.0300      0.9133          454.0990
2.0310      0.9198          462.4840
2.0320      0.9386          335.7170
2.0330      0.9051          675.3190
2.0340      0.9423          32974.30
2.0350      0.9445          254.9450
2.0360      0.9421          212.8190
2.0370      0.9453          206.3230
2.0380      0.9356          317.6900
2.0390      0.9397          242.0380
2.0400      0.8879          691.5400
2.0410      0.9320          93530.20
2.0420      0.9174          300.0630
2.0430      0.9113          357.1210
2.0440      0.9080          500.3150
2.0450      0.9297          346.7490
2.0460      0.9224          383.9190
2.0470      0.8797          595.1670
2.0480      0.8351          898.2340
2.0490      0.7736          1356.890
2.0500      0.7239          16922.80
2.0510      0.7503          1756.130
2.0520      0.6641          2432.780
2.0530      0.6220          3023.710
2.0540      0.5763          3406.970
2.0550      0.6879          2303.830
2.0560      0.5863          62525.30
2.0570      0.5874          3288.130
2.0580      0.7480          1852.540
2.0590      0.7005          1964.820
2.0600      0.8926          597.0240
2.0610      0.8532          912.7340
2.0620      0.6849          2267.720
2.0630      0.7616          1881.580
2.0640      0.6177          3296.040
2.0650      0.7375          2193.720
2.0660      0.7185          2430.520
2.0670      0.6337          3804.520
2.0680      0.7694          2051.780
2.0690      0.7421          2248.120
2.0700      0.6884          2875.800
2.0710      0.8053          1689.630
2.0720      0.8100          1574.350
2.0730      0.7482          43291.50
2.0740      0.8337          1235.470
2.0750      0.8615          1062.600
2.0760      0.8566          993.3830
2.0770      0.8860          839.5080
2.0780      0.8674          1109.400
2.0790      0.9454          357.4190
2.0800      0.9557          280.2650
2.0810      0.9495          323.3420
2.0820      0.9335          466.1830
2.0830      0.9226          535.8460
2.0840      0.9351          442.8700
2.0850      0.9054          825.7750
2.0860      0.9223          9583.290
2.0870      0.9515          359.6410
2.0880      0.9389          454.4060
2.0890      0.9400          473.2880
2.0900      0.9499          432.8750
2.0910      0.9613          19106.00
2.0920      0.9532          367.5850
2.0930      0.9645          290.6330
2.0940      0.9510          540.1650
2.0950      0.9733          196.5180
2.0960      0.9794          157.1330
2.0970      0.9754          187.0130
2.0980      0.9782          195.1590
2.0990      0.9490          678.0190
2.1000      0.9724          274.2730
2.1010      0.9830          1163.210
2.1020      0.9491          783.8070
2.1030      0.9866          3163.580
2.1040      0.9838          117.3680
2.1050      0.9822          1562.490
2.1060      0.9850          3748.450
2.1070      0.9827          7395.600
2.1080      0.9809          119.4490
2.1090      0.9822          107.6180
2.1100      0.9722          7247.350
2.1110      0.9836          3416.560
2.1120      0.9696          16504.20
2.1130      0.9803          188.6280
2.1140      0.9894          70.45820
2.1150      0.9864          111.8190
2.1160      0.9816          7336.580
2.1170      0.9866          85.70250
2.1180      0.9836          26977.30
2.1190      0.9610          623.1940
2.1200      0.9751          351.5160
2.1210      0.9868          110.9080
2.1220      0.9892          68.47050
2.1230      0.9904          10920.40
2.1240      0.9795          303.6690
2.1250      0.9821          29542.50
2.1260      0.9916          51.92940
2.1270      0.9909          75.26860
2.1280      0.9623          1802.490
2.1290      0.9926          49.80950
2.1300      0.9929          42.76640
2.1310      0.9927          52.21670
2.1320      0.9930          2107.410
2.1330      0.9930          10588.70
2.1340      0.9935          40.18280
2.1350      0.9937          37.28000
2.1360      0.9848          251.6700
2.1370      0.9921          57.41870
2.1380      0.9931          52.98910
2.1390      0.9927          65.16570
2.1400      0.9924          68.35440
2.1410      0.9936          39.44430
2.1420      0.9922          56.40020
2.1430      0.9906          65.42980
2.1440      0.9928          44.19840
2.1450      0.9924          70.02800
2.1460      0.9916          73.87380
2.1470      0.9891          86.56020
2.1480      0.9878          141.2940
2.1490      0.9851          119.0850
2.1500      0.9835          3421.110
2.1510      0.9712          79851.80
2.1520      0.9698          546.7110
2.1530      0.9775          2881.300
2.1540      0.9805          30423.20
2.1550      0.9813          447.1040
2.1560      0.9863          163.5490
2.1570      0.9900          1147.340
2.1580      0.9876          11728.20
2.1590      0.9789          427.6460
2.1600      0.9848          245.0820
2.1610      0.9669          350.2250
2.1620      0.9872          559.4370
2.1630      0.9545          1174.960
2.1640      0.9715          4625.810
2.1650      0.9893          90.56260
2.1660      0.9870          157.7430
2.1670      0.9700          323.0020
2.1680      0.9868          142.0280
2.1690      0.9641          1118.610
2.1700      0.9866          127.3170
2.1710      0.9916          18038.10
2.1720      0.9901          87.18910
2.1730      0.9624          418.7440
2.1740      0.9824          425.1880
2.1750      0.9760          563.6510
2.1760      0.9754          720.6080
2.1770      0.9927          68.68900
2.1780      0.9758          287.2100
2.1790      0.9666          1063.720
2.1800      0.9886          57386.00
2.1810      0.9936          56.19940
2.1820      0.9939          43.48720
2.1830      0.9480          1725.560
2.1840      0.9749          351.8500
2.1850      0.9356          2325.120
2.1860      0.9930          83.61280
2.1870      0.9839          23897.10
2.1880      0.9718          904.3780
2.1890      0.9924          155.2290
2.1900      0.9813          313.1180
2.1910      0.9829          484.7030
2.1920      0.9939          45.09620
2.1930      0.9933          55.07910
2.1940      0.9930          85.19490
2.1950      0.9543          1395.530
2.1960      0.9899          69138.00
2.1970      0.9831          482.8050
2.1980      0.9426          2157.110
2.1990      0.9558          908.8590
2.2000      0.8741          1902.240
2.2010      0.9430          873.2800
2.2020      0.9349          974.1230
2.2030      0.9575          640.2010
2.2040      0.9728          725.2550
2.2050      0.9283          23009.30
2.2060      0.9848          222.4450
2.2070      0.9798          675.7780
2.2080      0.9874          319.1960
2.2090      0.9924          120.2700
2.2100      0.9875          319.5930
2.2110      0.9813          231.4190
2.2120      0.9924          27430.50
2.2130      0.9919          27488.20
2.2140      0.9902          165.0090
2.2150      0.9817          635.6720
2.2160      0.9576          1407.470
2.2170      0.9696          438.8290
2.2180      0.9858          267.6550
2.2190      0.9885          182.6370
2.2200      0.9894          232.1190
2.2210      0.9683          518.8510
2.2220      0.9636          566.8670
2.2230      0.9874          293.7460
2.2240      0.9850          240.0910
2.2250      0.9770          14812.50
2.2260      0.9835          382.2120
2.2270      0.9477          966.2710
2.2280      0.9804          367.3690
2.2290      0.9878          200.1560
2.2300      0.9876          173.2120
2.2310      0.9779          33149.40
2.2320      0.9321          1335.290
2.2330      0.9778          399.8370
2.2340      0.9684          707.8970
2.2350      0.9783          417.0900
2.2360      0.9681          895.8920
2.2370      0.9607          757.8650
2.2380      0.9588          861.1790
2.2390      0.9866          225.5250
2.2400      0.9612          885.3170
2.2410      0.9636          778.5860
2.2420      0.9674          692.9920
2.2430      0.9763          506.8390
2.2440      0.9349          1695.980
2.2450      0.9881          219.4680
2.2460      0.9495          7884.770
2.2470      0.9098          2383.170
2.2480      0.9789          467.9250
2.2490      0.9779          485.9510
2.2500      0.9615          894.2670
2.2510      0.9555          1099.500
2.2520      0.9622          16586.90
2.2530      0.9659          821.1040
2.2540      0.9227          1928.970
2.2550      0.9638          915.0290
2.2560      0.9433          1454.770
2.2570      0.9115          2283.550
2.2580      0.9518          1250.870
2.2590      0.9776          476.8190
2.2600      0.9532          1135.410
2.2610      0.9201          2126.280
2.2620      0.8737          3521.810
2.2630      0.9815          480.0480
2.2640      0.9231          2059.620
2.2650      0.9124          2533.230
2.2660      0.9818          387.3250
2.2670      0.9698          732.8300
2.2680      0.9260          2094.330
2.2690      0.8810          6125.980
2.2700      0.9266          1967.980
2.2710      0.9817          485.5990
2.2720      0.9183          2408.620
2.2730      0.9576          1185.590
2.2740      0.9659          7022.510
2.2750      0.9092          2669.810
2.2760      0.8631          4133.310
2.2770      0.9083          2710.050
2.2780      0.9673          858.6000
2.2790      0.9795          525.5520
2.2800      0.9786          558.3460
2.2810      0.9022          3350.120
2.2820      0.9649          980.7840
2.2830      0.8476          4807.940
2.2840      0.9018          3252.580
2.2850      0.9197          2505.450
2.2860      0.9777          707.4810
2.2870      0.9638          1124.810
2.2880      0.9541          1278.020
2.2890      0.9357          2010.550
2.2900      0.8491          5311.970
2.2910      0.9523          1967.540
2.2920      0.9105          3348.090
2.2930      0.9492          1673.370
2.2940      0.9241          3614.400
2.2950      0.9003          4008.180
2.2960      0.8666          5775.460
2.2970      0.9601          1412.370
2.2980      0.9033          4174.720
2.2990      0.8725          5492.280
2.3000      0.9009          3286.290
2.3010      0.9041          3175.660
2.3020      0.9436          1870.620
2.3030      0.9325          2382.380
2.3040      0.8519          5261.890
2.3050      0.9181          2702.200
2.3060      0.9404          1969.720
2.3070      0.9308          2549.840
2.3080      0.9088          3324.460
2.3090      0.9519          1459.900
2.3100      0.9707          1426.450
2.3110      0.9930          232.8830
2.3120      0.9637          1496.050
2.3130      0.9940          114.3260
2.3140      0.9932          138.0740
2.3150      0.9892          556.3250
2.3160      0.8909          4390.090
2.3170      0.6816          14997.00
2.3180      0.7779          9915.330
2.3190      0.8894          4903.830
2.3200      0.8998          4476.360
2.3210      0.9250          3362.590
2.3220      0.9023          9001.000
2.3230      0.8981          9035.060
2.3240      0.9531          2495.970
2.3250      0.9471          2793.610
2.3260      0.9393          2342.540
2.3270      0.9718          1137.740
2.3280      0.9600          2508.690
2.3290      0.8836          5376.090
2.3300      0.9775          974.7870
2.3310      0.9486          3199.060
2.3320      0.8962          4898.540
2.3330      0.9632          1734.940
2.3340      0.9295          3051.730
2.3350      0.9221          4876.540
2.3360      0.9259          3460.710
2.3370      0.9583          2150.890
2.3380      0.9172          4286.490
2.3390      0.9105          6334.100
2.3400      0.7900          13923.60
2.3410      0.8655          9632.130
2.3420      0.8968          12174.90
2.3430      0.9193          4480.510
2.3440      0.9238          4352.480
2.3450      0.8572          10730.10
2.3460      0.9154          4935.850
2.3470      0.8833          6956.000
2.3480      0.8038          11805.60
2.3490      0.9054          5409.570
2.3500      0.8259          15463.70
2.3510      0.8482          11079.50
2.3520      0.7519          35865.80
2.3530      0.8547          14444.80
2.3540      0.9141          5626.490
2.3550      0.9243          4486.560
2.3560      0.7908          13026.40
2.3570      0.9269          7103.060
2.3580      0.8925          7901.020
2.3590      0.7976          16299.90
2.3600      0.9834          1348.470
2.3610      0.9799          1480.650
2.3620      0.8873          7215.710
2.3630      0.9699          3393.130
2.3640      0.8897          15330.10
2.3650      0.9424          3684.700
2.3660      0.9341          4233.210
2.3670      0.8800          15623.30
2.3680      0.8750          9796.350
2.3690      0.8787          16596.60
2.3700      0.7521          19283.50
2.3710      0.5300          52760.30
2.3720      0.7189          23463.10
2.3730      0.8728          10743.30
2.3740      0.9114          6690.870
2.3750      0.9066          6684.790
2.3760      0.9119          12156.10
2.3770      0.7960          22752.20
2.3780      0.7531          50869.60
2.3790      0.9617          5294.100
2.3800      0.8565          14428.10
2.3810      0.9263          9963.430
2.3820      0.9703          3908.220
2.3830      0.7629          35908.30
2.3840      0.7288          55541.30
2.3850      0.9370          7493.450
2.3860      0.7790          40659.30
2.3870      0.8958          9530.340
2.3880      0.7643          49846.70
2.3890      0.9695          4596.940
2.3900      0.8912          9134.190
2.3910      0.7911          40887.60
2.3920      0.8261          38096.70
2.3930      0.9279          7220.590
2.3940      0.9112          12559.70
2.3950      0.9281          7393.090
2.3960      0.9212          8251.920
2.3970      0.7004          64903.60
2.3980      0.9521          6638.790
2.3990      0.9535          5488.510
2.4000      0.8725          23147.70
2.4010      0.9467          6374.160
2.4020      0.9403          8908.560
2.4030      0.9568          5260.240
2.4040      0.6833          77520.70
2.4050      0.9486          9279.220
2.4060      0.8922          19818.90
2.4070      0.7592          59714.00
2.4080      0.8102          43873.50
2.4090      0.9556          5943.270
2.4100      0.7444          61644.90
2.4110      0.9743          4961.280
2.4120      0.8205          45380.50
2.4130      0.9740          4961.110
2.4140      0.7103          77681.90
2.4150      0.9314          16034.60
2.4160      0.4454          163168.0
2.4170      0.9298          14825.30
2.4180      0.8511          37880.00
2.4190      0.3669          193731.0
2.4200      0.8378          43654.30
2.4210      0.9635          7234.470
2.4220      0.8962          26745.70
2.4230      0.9572          6987.040
2.4240      0.7544          65403.00
2.4250      0.9183          16093.70
2.4260      0.7705          66345.10
2.4270      0.9372          13740.70
2.4280      0.9562          6197.520
2.4290      0.9647          7012.990
2.4300      0.9585          8079.560
2.4310      0.9728          5443.470
2.4320      0.9730          5732.130
2.4330      0.7485          77575.10
2.4340      0.9164          21748.80
2.4350      0.4411          196441.0
2.4360      0.3418          223327.0
2.4370      0.7370          84146.00
2.4380      0.9528          10415.80
2.4390      0.9734          6241.930
2.4400      0.9708          6027.420
2.4410      0.9742          5285.690
2.4420      0.9702          7052.930
2.4430      0.8324          49523.20
2.4440      0.9550          11055.00
2.4450      0.9223          22317.90
2.4460      0.3766          236505.0
2.4470      0.6066          140121.0
2.4480      0.7396          85362.40
2.4490      0.9442          15485.80
2.4500      0.5705          159097.0
2.4510      0.3989          234516.0
2.4520      0.7553          82329.10
2.4530      0.9314          21271.10
2.4540      0.7318          91254.50
2.4550      0.6257          146250.0
2.4560      0.9578          11680.60
2.4570      0.9491          15069.40
2.4580      0.9692          8165.810
2.4590      0.9483          15237.10
2.4600      0.9613          11794.30
2.4610      0.9480          16552.10
2.4620      0.8516          51647.80
2.4630      0.3854          266778.0
2.4640      0.8036          72648.80
2.4650      0.9383          20710.50
2.4660      0.9361          21914.80
2.4670      0.9493          17232.50
2.4680      0.6913          127263.0
2.4690      0.8888          38987.70
2.4700      0.9259          25639.90
2.4710      0.8737          45880.80
2.4720      0.2499          357719.0
2.4730      0.2632          331246.0
2.4740      0.8851          42916.70
2.4750      0.8443          60899.50
2.4760      0.8844          44758.40
2.4770      0.8615          53711.40
2.4780      0.8860          43896.90
2.4790      0.7478          108021.0
2.4800      0.6035          169940.0
2.4810      0.4560          243685.0
2.4820      0.6335          167271.0
2.4830      0.7862          85153.70
2.4840      0.2423          388620.0
2.4850      0.6605          143169.0
2.4860      0.8269          71027.70
2.4870      0.5542          201522.0
2.4880      0.1482          443039.0
2.4890      0.5468          213692.0
2.4900      0.6394          170397.0
2.4910      0.6910          139921.0
2.4920      0.3879          309471.0
2.4930      0.6075          174041.0
2.4940      0.4999          238684.0
2.4950      0.0858          519246.0
2.4960      0.7442          114669.0
2.4970      0.6518          174678.0
2.4980      0.6490          179833.0
2.4990      0.7497          123627.0
2.5000      0.7987          93103.90
