# author : ERIS package
# source : Finger et al. 2008 Proc. SPIE 7021 and Teledyne H2RG 5um cutoff specifications
# date_created  : 2026-04-15
# date_modified : 2026-04-15
# type : detector:quantum_efficiency
# action : transmission
# status : development
# description : Hawaii-2RG 5um cutoff HgCdTe detector QE at 35K for ERIS NIX
# wavelength_unit : um
# changes :
# - 2026-04-15 Created for ERIS package. Extended from 2.5um to 5.3um cutoff
wavelength  transmission
0.70        0.00
0.76        0.02
0.82        0.15
0.88        0.40
0.92        0.55
0.96        0.65
1.00        0.72
1.05        0.78
1.10        0.82
1.20        0.85
1.30        0.87
1.40        0.88
1.50        0.88
1.60        0.88
1.70        0.87
1.80        0.86
1.90        0.85
2.00        0.84
2.10        0.82
2.20        0.80
2.30        0.78
2.50        0.75
2.80        0.72
3.00        0.70
3.20        0.68
3.50        0.65
3.80        0.62
4.00        0.60
4.20        0.57
4.50        0.52
4.70        0.45
4.80        0.35
4.90        0.20
5.00        0.10
5.10        0.03
5.20        0.01
5.30        0.00
