# author : Auto-compiled from source
# source : LIST_mirrors_morfeo_mms.tbl
# description : SurfaceList collapsed into single TERCurve
# date_created : 2020-08-25
# date_modified : 2020-08-25
# area : 0.9503317777109126
# area_unit : m2
# wavelength_unit : um
# emission_unit : photlam
          wavelength         transmission                 emission  
  0.9230000000000002   0.8332508411702004    1.589078385731574e-19  
  0.9240000000000002   0.8333175305808082   1.6822649331764877e-19  
  0.9250000000000002   0.8333842226600595   1.7806860819717104e-19  
  0.9260000000000002   0.8334509174079546    1.884622710445445e-19  
  0.9270000000000002   0.8335176148244935    1.994370046542439e-19  
  0.9280000000000002   0.8335843149096765   2.1102383631349305e-19  
  0.9290000000000002    0.833651017663504   2.2325537051408793e-19  
  0.9300000000000002   0.8337177230859755    2.361658649815835e-19  
  0.9310000000000002   0.8337844311770897   2.4979131016389687e-19  
  0.9320000000000002    0.833851141936849   2.6416951232706476e-19  
  0.9330000000000002   0.8339178553652515    2.793401804117699e-19  
  0.9340000000000002   0.8339845714622973    2.953450168103214e-19  
  0.9350000000000002   0.8340512902279876    3.122278122301796e-19  
  0.9360000000000002   0.8341180116623225    3.300345448165256e-19  
  0.9370000000000002      0.8341847357653    3.488134837132817e-19  
  0.9380000000000002   0.8342514625369221   3.6861529724899646e-19  
  0.9390000000000002   0.8343181919771884    3.894931659412347e-19  
  0.9400000000000002   0.8343849240860968   4.1150290052074347e-19  
  0.9410000000000002   0.8344516588636509    4.347030651844174e-19  
  0.9420000000000002   0.8345183963098485    4.591551062943036e-19  
  0.9430000000000002   0.8345851364246899    4.849234867480945e-19  
  0.9440000000000002   0.8346518792081751    5.120758262554187e-19  
  0.9450000000000002   0.8347186246603047    5.406830477631637e-19  
  0.9460000000000002    0.834785372781077   5.7081953028239645e-19  
  0.9470000000000002   0.8348521235704945    6.025632683790377e-19  
  0.9480000000000002   0.8349188770285548    6.359960386005692e-19  
  0.9490000000000002    0.834985633155259    6.712035731212339e-19  
  0.9500000000000002   0.8350190122193532    7.084471346579584e-19  
  0.9510000000000002   0.8350523919506085    7.476686001609581e-19  
  0.9520000000000002   0.8350857723490238    7.889682118794072e-19  
  0.9530000000000002   0.8351191534145999    8.324510439109892e-19  
  0.9540000000000002    0.835152535147338     8.78227222824202e-19  
  0.9550000000000002   0.8351859175472359    9.264121577771236e-19  
  0.9560000000000002   0.8352193006142963    9.771267805156616e-19  
  0.9570000000000002    0.835252684348517   1.0304977956488522e-18  
  0.9580000000000002   0.8352860687498984   1.0866579416134403e-18  
  0.9590000000000002    0.835319453818441   1.1457462627554138e-18  
  0.9600000000000002   0.8353528395541449   1.2079083929720569e-18  
  0.9610000000000002   0.8353862259570087   1.2732968513748612e-18  
  0.9620000000000002   0.8354196130270345   1.3420713504498473e-18  
  0.9630000000000002   0.8354530007642207   1.4143991172104972e-18  
  0.9640000000000002   0.8354863891685677   1.4904552278559117e-18  
  0.9650000000000002   0.8355197782400763   1.5704229564657889e-18  
  0.9660000000000002   0.8355531679787463   1.6544941382833932e-18  
  0.9670000000000002   0.8355865583845753   1.7428695481581325e-18  
  0.9680000000000002   0.8356199494575666   1.8357592947387476e-18  
  0.9690000000000002   0.8356533411977195   1.9333832310318528e-18  
  0.9700000000000002   0.8356867336050317   2.0359713819602412e-18  
  0.9710000000000002   0.8357201266795067   2.1437643895802688e-18  
  0.9720000000000002   0.8357535204211425   2.2570139766404166e-18  
  0.9730000000000002   0.8357869148299379   2.3759834291872937e-18  
  0.9740000000000002   0.8358203099058957   2.5009480989515438e-18  
  0.9750000000000002   0.8358537056490135    2.632195926271474e-18  
  0.9760000000000002   0.8358871020592913   2.7700279843392526e-18  
  0.9770000000000002   0.8359204991367322   2.9147590455825333e-18  
